,FM_deeplocalize026_faulty
MM_deeplocalize026_change_loss_function_mutated0_MP_kullback_leibler_divergence,1.0000 (unreliable)
MM_deeplocalize026_change_loss_function_mutated0_MP_logcosh,0.0923 (reliable)
MM_deeplocalize026_change_loss_function_mutated0_MP_mean_absolute_error,0.3192 (unreliable)
MM_deeplocalize026_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0000 (reliable)
MM_deeplocalize026_change_loss_function_mutated0_MP_mean_squared_error,0.1667 (unreliable)
MM_deeplocalize026_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0000 (reliable)
MM_deeplocalize026_change_loss_function_mutated0_MP_poisson,0.0000 (reliable)
MM_deeplocalize026_change_loss_function_mutated0_MP_squared_hinge,0.0000 (reliable)
MM_deeplocalize026_change_optimisation_function_mutated0_MP_adadelta,0.7063 (unreliable)
MM_deeplocalize026_change_optimisation_function_mutated0_MP_adagrad,0.1103 (unreliable)
MM_deeplocalize026_change_optimisation_function_mutated0_MP_adam,0.1305 (reliable)
MM_deeplocalize026_change_optimisation_function_mutated0_MP_adamax,0.1730 (reliable)
MM_deeplocalize026_change_optimisation_function_mutated0_MP_nadam,0.0352 (reliable)
MM_deeplocalize026_change_optimisation_function_mutated0_MP_sgd,0.5658 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_constant_1,0.1619 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_constant_3,0.1586 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.1778 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.1521 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.0988 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.4288 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_he_normal_1,0.0349 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_he_normal_3,0.2318 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1988 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_he_uniform_3,0.2545 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_identity_1,0.0000 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_identity_3,0.2225 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0998 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.1934 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.3153 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.3693 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_ones_1,0.0000 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_ones_3,0.3171 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0362 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_orthogonal_3,0.3448 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_normal_1,0.3431 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_normal_3,0.0663 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3403 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_uniform_3,0.0483 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3966 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.0728 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1129 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.2607 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_zeros_1,0.2047 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_zeros_3,0.0000 (reliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_12.38,0.0000 (reliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_18.57,0.0623 (reliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_21.66,0.3918 (unreliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_24.75,0.5351 (unreliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_49.5,0.3168 (unreliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_99,0.0000 (reliable)
MM_deeplocalize026_disable_batching_mutated0_MP,0.0000 (reliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_100,1.0000 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_12.5,0.5335 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_15.62,0.6501 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_18.75,0.7689 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_25.0,1.0000 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_50.0,1.0000 (unreliable)
MM_deeplocalize026_remove_activation_function_mutated0_MP_2,0.0000 (reliable)
MM_deeplocalize026_remove_activation_function_mutated0_MP_3,0.0000 (reliable)
MM_deeplocalize026_remove_bias_mutated0_MP_1,0.1462 (reliable)
MM_deeplocalize026_remove_bias_mutated0_MP_3,0.0890 (reliable)
MM_deeplocalize026_remove_validation_set_mutated0_MP,0.1109 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_100,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_12.5,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_18.75,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_21.88,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_25.0,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_50.0,0.0000 (reliable)
