,FM_deepfd050_faulty
MM_deepfd050_original0_GF_0.01_1,0.2696 (reliable)
MM_deepfd050_original0_LD_0.01_1,0.2583 (reliable)
MM_deepfd050_original0_LR_0.01_1,0.2598 (reliable)
MM_deepfd050_original0_NAI_0.01_1,0.3030 (reliable)
MM_deepfd050_original0_NEB_0.01_1,0.2975 (reliable)
MM_deepfd050_original0_NS_0.01_1,0.3105 (reliable)
MM_deepfd050_original0_WS_0.01_1,0.2729 (reliable)
MM_deepfd050_original1_GF_0.01_1,0.2180 (reliable)
MM_deepfd050_original1_LA_0.01_1,0.2132 (reliable)
MM_deepfd050_original1_LD_0.01_1,0.2047 (reliable)
MM_deepfd050_original1_LR_0.01_1,0.0606 (reliable)
MM_deepfd050_original1_NAI_0.01_1,0.2348 (reliable)
MM_deepfd050_original1_NEB_0.01_1,0.2480 (reliable)
MM_deepfd050_original1_NS_0.01_1,0.2443 (reliable)
MM_deepfd050_original2_GF_0.01_1,0.2842 (reliable)
MM_deepfd050_original2_LD_0.01_1,0.2691 (reliable)
MM_deepfd050_original2_LR_0.01_1,0.1122 (reliable)
MM_deepfd050_original2_WS_0.01_1,0.3249 (reliable)
MM_deepfd050_original3_GF_0.01_1,0.2497 (reliable)
MM_deepfd050_original3_LA_0.01_1,0.1144 (reliable)
MM_deepfd050_original3_LD_0.01_1,0.2374 (reliable)
MM_deepfd050_original3_LR_0.01_1,0.0685 (reliable)
MM_deepfd050_original3_NAI_0.01_1,0.2916 (reliable)
MM_deepfd050_original3_NEB_0.01_1,0.3150 (reliable)
MM_deepfd050_original3_NS_0.01_1,0.2845 (reliable)
MM_deepfd050_original3_WS_0.01_1,0.3332 (reliable)
MM_deepfd050_original4_GF_0.01_1,0.2352 (reliable)
MM_deepfd050_original4_LA_0.01_1,0.0448 (unreliable)
MM_deepfd050_original4_LD_0.01_1,0.2239 (reliable)
MM_deepfd050_original4_LR_0.01_1,0.1097 (reliable)
MM_deepfd050_original4_NAI_0.01_1,0.2574 (reliable)
MM_deepfd050_original4_NEB_0.01_1,0.2776 (reliable)
MM_deepfd050_original4_WS_0.01_1,0.2523 (reliable)
