,FM_cleanml013_faulty
MM_cleanml013_change_activation_function_mutated0_MP_softmax_2,0.0547 (reliable)
MM_cleanml013_change_activation_function_mutated0_MP_softplus_1,0.0625 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softplus_2,0.0755 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softsign_1,0.0556 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_softsign_2,0.1731 (reliable)
MM_cleanml013_change_activation_function_mutated0_MP_tanh_1,0.0000 (unreliable)
MM_cleanml013_change_activation_function_mutated0_MP_tanh_2,0.1129 (reliable)
MM_cleanml013_change_batch_size_mutated0_MP_100_100,0.2727 (unreliable)
MM_cleanml013_change_batch_size_mutated0_MP_400_400,0.1875 (unreliable)
MM_cleanml013_change_batch_size_mutated0_MP_50_50,0.1875 (unreliable)
MM_cleanml013_change_batch_size_mutated0_MP_800_800,0.1429 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_1,0.0708 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_100,0.2500 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_125,0.2308 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_138,0.1875 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_14,0.1778 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_144,0.2500 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_147,0.2500 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_148,0.2667 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_149,0.2000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_15,0.2000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_150,0.0667 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_16,0.1905 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_17,0.1667 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_20,0.2000 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_26,0.2286 (unreliable)
MM_cleanml013_change_epochs_mutated0_MP_50,0.2000 (unreliable)
MM_cleanml013_change_label_mutated0_MP_100,0.0282 (reliable)
MM_cleanml013_change_label_mutated0_MP_12.5,0.1176 (unreliable)
MM_cleanml013_change_label_mutated0_MP_25.0,0.1707 (unreliable)
MM_cleanml013_change_label_mutated0_MP_28.12,0.0980 (unreliable)
MM_cleanml013_change_label_mutated0_MP_31.25,0.1111 (unreliable)
MM_cleanml013_change_label_mutated0_MP_37.5,0.0833 (unreliable)
MM_cleanml013_change_label_mutated0_MP_50.0,0.0588 (reliable)
MM_cleanml013_change_label_mutated0_MP_6.25,0.1600 (unreliable)
MM_cleanml013_change_label_mutated0_MP_9.38,0.1724 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.0005,0.5000 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00075,0.1053 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00077,0.2857 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00078,0.1905 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00081,0.1429 (unreliable)
MM_cleanml013_change_learning_rate_mutated0_MP_False_0.00088,0.1250 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_categorical_crossentropy,0.0323 (reliable)
MM_cleanml013_change_loss_function_mutated0_MP_categorical_hinge,0.0667 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_hinge,0.1538 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_huber_loss,0.2000 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0805 (reliable)
MM_cleanml013_change_loss_function_mutated0_MP_logcosh,0.1765 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_mean_absolute_error,0.0909 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0310 (reliable)
MM_cleanml013_change_loss_function_mutated0_MP_mean_squared_error,0.2632 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1579 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_poisson,0.1600 (unreliable)
MM_cleanml013_change_loss_function_mutated0_MP_squared_hinge,0.1379 (unreliable)
MM_cleanml013_change_optimisation_function_mutated0_MP_adadelta,0.0787 (unreliable)
MM_cleanml013_change_optimisation_function_mutated0_MP_adagrad,0.1774 (unreliable)
MM_cleanml013_change_optimisation_function_mutated0_MP_adamax,0.2143 (unreliable)
MM_cleanml013_change_optimisation_function_mutated0_MP_nadam,0.1333 (unreliable)
MM_cleanml013_change_optimisation_function_mutated0_MP_rmsprop,0.2143 (unreliable)
MM_cleanml013_change_optimisation_function_mutated0_MP_sgd,0.1951 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_constant_1,0.0547 (reliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_constant_2,0.0769 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.2143 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.2143 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.2308 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.2143 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_he_normal_1,0.0714 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_he_normal_2,0.4286 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1667 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_he_uniform_2,0.3333 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_identity_1,0.1364 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_identity_2,0.1111 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.2308 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.1538 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.2667 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.1875 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_ones_1,0.0625 (reliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_ones_2,0.0551 (reliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_orthogonal_1,0.2000 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_orthogonal_2,0.2500 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_random_normal_1,0.2143 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_random_normal_2,0.1333 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0769 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_random_uniform_2,0.0833 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.2308 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.0714 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.2667 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0714 (unreliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_zeros_1,0.0547 (reliable)
MM_cleanml013_change_weights_initialisation_mutated0_MP_zeros_2,0.1667 (unreliable)
MM_cleanml013_delete_training_data_mutated0_MP_42.5,0.3125 (unreliable)
MM_cleanml013_delete_training_data_mutated0_MP_51.25,0.1951 (unreliable)
MM_cleanml013_delete_training_data_mutated0_MP_55.62,0.2273 (unreliable)
MM_cleanml013_delete_training_data_mutated0_MP_60,0.2051 (unreliable)
MM_cleanml013_disable_batching_mutated0_MP,0.1333 (unreliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_100,0.0556 (reliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_12.5,0.1200 (unreliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_25.0,0.2222 (unreliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_3.12,0.1579 (unreliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_50.0,0.1250 (unreliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_6.25,0.1905 (unreliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_75.0,0.0926 (unreliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_87.5,0.0533 (reliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_90.62,0.0548 (reliable)
MM_cleanml013_make_output_classes_overlap_mutated0_MP_93.75,0.0571 (reliable)
MM_cleanml013_remove_activation_function_mutated0_MP_1,0.1053 (unreliable)
MM_cleanml013_remove_activation_function_mutated0_MP_2,0.1636 (unreliable)
MM_cleanml013_remove_bias_mutated0_MP_1,0.2857 (unreliable)
MM_cleanml013_remove_bias_mutated0_MP_2,0.1875 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_37.5,0.2917 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_43.75,0.1875 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_46.88,0.2059 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_50.0,0.3077 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_62.5,0.2105 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_65.62,0.1951 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_68.75,0.1556 (unreliable)
MM_cleanml013_unbalance_train_data_mutated0_MP_75,0.1321 (unreliable)
