,FM_cleanml003_faulty
MM_cleanml003_original0_GF_0.01_1,0.2395 (reliable)
MM_cleanml003_original0_LA_0.01_1,0.2220 (reliable)
MM_cleanml003_original0_NAI_0.01_1,0.2608 (reliable)
MM_cleanml003_original0_NEB_0.01_1,0.2169 (reliable)
MM_cleanml003_original0_WS_0.01_1,0.2426 (reliable)
MM_cleanml003_original1_GF_0.01_1,0.2165 (reliable)
MM_cleanml003_original1_LA_0.01_1,0.1872 (reliable)
MM_cleanml003_original1_NAI_0.01_1,0.2433 (reliable)
MM_cleanml003_original1_NEB_0.01_1,0.2561 (reliable)
MM_cleanml003_original1_NS_0.01_1,0.2357 (reliable)
MM_cleanml003_original1_WS_0.01_1,0.2481 (reliable)
MM_cleanml003_original2_GF_0.01_1,0.2208 (reliable)
MM_cleanml003_original2_LA_0.01_1,0.2642 (reliable)
MM_cleanml003_original2_NAI_0.01_1,0.2733 (reliable)
MM_cleanml003_original2_NEB_0.01_1,0.2610 (reliable)
MM_cleanml003_original2_NS_0.01_1,0.2419 (reliable)
MM_cleanml003_original2_WS_0.01_1,0.2486 (reliable)
MM_cleanml003_original3_GF_0.01_1,0.2568 (reliable)
MM_cleanml003_original3_LA_0.01_1,0.2198 (reliable)
MM_cleanml003_original3_NAI_0.01_1,0.2919 (reliable)
MM_cleanml003_original3_NEB_0.01_1,0.2613 (reliable)
MM_cleanml003_original3_NS_0.01_1,0.2607 (reliable)
MM_cleanml003_original3_WS_0.01_1,0.2608 (reliable)
MM_cleanml003_original4_GF_0.01_1,0.2465 (reliable)
MM_cleanml003_original4_LA_0.01_1,0.2637 (reliable)
MM_cleanml003_original4_NAI_0.01_1,0.2703 (reliable)
MM_cleanml003_original4_NEB_0.01_1,0.2531 (reliable)
MM_cleanml003_original4_NS_0.01_1,0.2525 (reliable)
MM_cleanml003_original4_WS_0.01_1,0.2528 (reliable)
