,FM_defect4ml044_faulty
MM_defect4ml044_original0_GF_0.01_1,0.0938 (reliable)
MM_defect4ml044_original0_LA_0.01_1,0.1256 (unreliable)
MM_defect4ml044_original0_LD_0.01_1,0.0764 (reliable)
MM_defect4ml044_original0_LR_0.01_1,0.0764 (reliable)
MM_defect4ml044_original0_NAI_0.01_1,0.0410 (unreliable)
MM_defect4ml044_original0_NEB_0.01_1,0.0755 (unreliable)
MM_defect4ml044_original0_NS_0.01_1,0.0605 (unreliable)
MM_defect4ml044_original0_WS_0.01_1,0.0463 (reliable)
MM_defect4ml044_original1_GF_0.01_1,0.1343 (unreliable)
MM_defect4ml044_original1_LA_0.01_1,0.0041 (unreliable)
MM_defect4ml044_original1_LD_0.01_1,0.1314 (unreliable)
MM_defect4ml044_original1_LR_0.01_1,0.1314 (unreliable)
MM_defect4ml044_original1_NAI_0.01_1,0.1155 (unreliable)
MM_defect4ml044_original1_NEB_0.01_1,0.0398 (unreliable)
MM_defect4ml044_original1_NS_0.01_1,0.1379 (unreliable)
MM_defect4ml044_original1_WS_0.01_1,0.0615 (unreliable)
MM_defect4ml044_original2_GF_0.01_1,0.0922 (reliable)
MM_defect4ml044_original2_LA_0.01_1,0.0077 (unreliable)
MM_defect4ml044_original2_LD_0.01_1,0.0638 (reliable)
MM_defect4ml044_original2_LR_0.01_1,0.0638 (reliable)
MM_defect4ml044_original2_NAI_0.01_1,0.0149 (unreliable)
MM_defect4ml044_original2_NEB_0.01_1,0.1062 (unreliable)
MM_defect4ml044_original2_NS_0.01_1,0.1250 (unreliable)
MM_defect4ml044_original2_WS_0.01_1,0.0274 (unreliable)
MM_defect4ml044_original3_GF_0.01_1,0.1515 (unreliable)
MM_defect4ml044_original3_LA_0.01_1,0.0267 (unreliable)
MM_defect4ml044_original3_LD_0.01_1,0.1494 (reliable)
MM_defect4ml044_original3_LR_0.01_1,0.1494 (reliable)
MM_defect4ml044_original3_NAI_0.01_1,0.1289 (unreliable)
MM_defect4ml044_original3_NEB_0.01_1,0.0369 (unreliable)
MM_defect4ml044_original3_NS_0.01_1,0.0459 (unreliable)
MM_defect4ml044_original3_WS_0.01_1,0.0853 (unreliable)
MM_defect4ml044_original4_GF_0.01_1,0.1448 (unreliable)
MM_defect4ml044_original4_LA_0.01_1,0.0120 (reliable)
MM_defect4ml044_original4_LD_0.01_1,0.1156 (reliable)
MM_defect4ml044_original4_LR_0.01_1,0.1156 (reliable)
MM_defect4ml044_original4_NAI_0.01_1,0.1061 (unreliable)
MM_defect4ml044_original4_NEB_0.01_1,0.0833 (reliable)
MM_defect4ml044_original4_NS_0.01_1,0.0462 (unreliable)
MM_defect4ml044_original4_WS_0.01_1,0.0413 (unreliable)
