,FM_deeplocalize028_faulty
MM_deeplocalize028_GF_0.01_1,0.0476 (unreliable)
MM_deeplocalize028_GF_0.1_1,0.2388 (unreliable)
MM_deeplocalize028_GF_0.2_1,0.2013 (unreliable)
MM_deeplocalize028_GF_0.6_1,0.2391 (unreliable)
MM_deeplocalize028_GF_1.0_1,0.3293 (unreliable)
MM_deeplocalize028_LD_0.01_1,0.0000 (unreliable)
MM_deeplocalize028_LR_0.01_1,0.0000 (unreliable)
MM_deeplocalize028_NAI_0.01_1,0.2468 (unreliable)
MM_deeplocalize028_NEB_0.01_1,0.0640 (unreliable)
MM_deeplocalize028_NEB_0.1_1,0.1527 (unreliable)
MM_deeplocalize028_NEB_0.2_1,0.2362 (unreliable)
MM_deeplocalize028_NS_0.01_1,0.0476 (unreliable)
MM_deeplocalize028_WS_0.01_1,0.1729 (unreliable)
MM_deeplocalize028_WS_0.1_1,0.2472 (unreliable)
