,FM_deepfd029_faulty
MM_deepfd029_add_weights_regularisation_mutated0_MP_l1_1,0.5
MM_deepfd029_add_weights_regularisation_mutated0_MP_l1_2,0.0
MM_deepfd029_add_weights_regularisation_mutated0_MP_l1_3,1.0
MM_deepfd029_add_weights_regularisation_mutated0_MP_l1_l2_1,0.5
MM_deepfd029_add_weights_regularisation_mutated0_MP_l1_l2_2,0.0
MM_deepfd029_add_weights_regularisation_mutated0_MP_l1_l2_3,1.0
MM_deepfd029_add_weights_regularisation_mutated0_MP_l2_1,1.0
MM_deepfd029_add_weights_regularisation_mutated0_MP_l2_2,0.5
MM_deepfd029_add_weights_regularisation_mutated0_MP_l2_3,1.0
MM_deepfd029_change_activation_function_mutated0_MP_elu_1,0.0
MM_deepfd029_change_activation_function_mutated0_MP_elu_2,1.0
MM_deepfd029_change_activation_function_mutated0_MP_elu_3,0.5
MM_deepfd029_change_activation_function_mutated0_MP_exponential_2,0.5
MM_deepfd029_change_activation_function_mutated0_MP_exponential_3,0.5
MM_deepfd029_change_activation_function_mutated0_MP_hard_sigmoid_1,0.5
MM_deepfd029_change_activation_function_mutated0_MP_hard_sigmoid_2,1.0
MM_deepfd029_change_activation_function_mutated0_MP_hard_sigmoid_3,0.5
MM_deepfd029_change_activation_function_mutated0_MP_linear_1,1.0
MM_deepfd029_change_activation_function_mutated0_MP_linear_2,0.5
MM_deepfd029_change_activation_function_mutated0_MP_linear_3,0.5
MM_deepfd029_change_activation_function_mutated0_MP_relu_1,0.0
MM_deepfd029_change_activation_function_mutated0_MP_relu_2,0.5
MM_deepfd029_change_activation_function_mutated0_MP_relu_3,0.5
MM_deepfd029_change_activation_function_mutated0_MP_selu_1,0.5
MM_deepfd029_change_activation_function_mutated0_MP_selu_2,0.5
MM_deepfd029_change_activation_function_mutated0_MP_selu_3,1.0
MM_deepfd029_change_activation_function_mutated0_MP_sigmoid_1,0.0
MM_deepfd029_change_activation_function_mutated0_MP_sigmoid_2,0.5
MM_deepfd029_change_activation_function_mutated0_MP_sigmoid_3,0.5
MM_deepfd029_change_activation_function_mutated0_MP_softmax_1,0.0
MM_deepfd029_change_activation_function_mutated0_MP_softmax_2,0.5
MM_deepfd029_change_activation_function_mutated0_MP_softmax_3,1.0
MM_deepfd029_change_activation_function_mutated0_MP_softplus_1,0.0
MM_deepfd029_change_activation_function_mutated0_MP_softplus_2,0.5
MM_deepfd029_change_activation_function_mutated0_MP_softplus_3,0.0
MM_deepfd029_change_activation_function_mutated0_MP_softsign_1,1.0
MM_deepfd029_change_activation_function_mutated0_MP_softsign_2,1.0
MM_deepfd029_change_activation_function_mutated0_MP_softsign_3,1.0
MM_deepfd029_change_activation_function_mutated0_MP_tanh_1,0.0
MM_deepfd029_change_activation_function_mutated0_MP_tanh_2,0.0
MM_deepfd029_change_activation_function_mutated0_MP_tanh_3,1.0
MM_deepfd029_change_batch_size_mutated0_MP_100_100,1.0
MM_deepfd029_change_batch_size_mutated0_MP_13_13,1.0
MM_deepfd029_change_batch_size_mutated0_MP_200_200,0.0
MM_deepfd029_change_batch_size_mutated0_MP_25_25,1.0
MM_deepfd029_change_epochs_mutated0_MP_1,1.0
MM_deepfd029_change_epochs_mutated0_MP_4,0.0
MM_deepfd029_change_epochs_mutated0_MP_5,1.0
MM_deepfd029_change_epochs_mutated0_MP_6,1.0
MM_deepfd029_change_label_mutated0_MP_100,0.5
MM_deepfd029_change_label_mutated0_MP_50.0,1.0
MM_deepfd029_change_label_mutated0_MP_56.25,1.0
MM_deepfd029_change_label_mutated0_MP_59.38,0.5
MM_deepfd029_change_label_mutated0_MP_62.5,0.5
MM_deepfd029_change_label_mutated0_MP_68.75,0.5
MM_deepfd029_change_label_mutated0_MP_71.88,0.5
MM_deepfd029_change_label_mutated0_MP_75.0,0.5
MM_deepfd029_change_label_mutated0_MP_87.5,0.5
MM_deepfd029_change_label_mutated0_MP_90.62,0.5
MM_deepfd029_change_label_mutated0_MP_93.75,0.5
MM_deepfd029_change_label_mutated0_MP_96.88,0.5
MM_deepfd029_change_learning_rate_mutated0_MP_False_0.0001,0.0
MM_deepfd029_change_loss_function_mutated0_MP_categorical_crossentropy,1.0
MM_deepfd029_change_loss_function_mutated0_MP_categorical_hinge,0.5
