,FM_cleanml001_faulty
MM_cleanml001_add_noise_mutated0_MP_100,0.0259 (reliable)
MM_cleanml001_add_noise_mutated0_MP_12.5,0.0159 (reliable)
MM_cleanml001_add_noise_mutated0_MP_18.75,0.0131 (reliable)
MM_cleanml001_add_noise_mutated0_MP_21.88,0.0166 (reliable)
MM_cleanml001_add_noise_mutated0_MP_25.0,0.0191 (reliable)
MM_cleanml001_add_noise_mutated0_MP_37.5,0.0295 (reliable)
MM_cleanml001_add_noise_mutated0_MP_43.75,0.0271 (reliable)
MM_cleanml001_add_noise_mutated0_MP_46.88,0.0221 (reliable)
MM_cleanml001_add_noise_mutated0_MP_50.0,0.0228 (reliable)
MM_cleanml001_add_noise_mutated0_MP_6.25,0.0128 (reliable)
MM_cleanml001_add_noise_mutated0_MP_75.0,0.0482 (reliable)
MM_cleanml001_add_noise_mutated0_MP_87.5,0.0363 (reliable)
MM_cleanml001_add_noise_mutated0_MP_9.38,0.0152 (reliable)
MM_cleanml001_add_noise_mutated0_MP_93.75,0.0477 (reliable)
MM_cleanml001_add_noise_mutated0_MP_96.88,0.0352 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_1,0.0060 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_2,0.0053 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_l2_1,0.0088 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_l2_2,0.0049 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l2_1,0.0057 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l2_2,0.0039 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_elu_1,0.0071 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_elu_2,0.0296 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_exponential_1,0.0323 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_exponential_2,0.0095 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_hard_sigmoid_1,0.0057 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_hard_sigmoid_2,0.0107 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_linear_1,0.0056 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_linear_2,0.0298 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_relu_1,0.0099 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_relu_2,0.0335 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_selu_1,0.0049 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_selu_2,0.0319 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_sigmoid_1,0.0042 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_sigmoid_2,0.0071 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_softmax_1,0.0064 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_softmax_2,0.0616 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_softplus_1,0.0067 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_softplus_2,0.0088 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_softsign_1,0.0060 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_softsign_2,0.0085 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_tanh_1,0.0152 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_tanh_2,0.0152 (reliable)
MM_cleanml001_change_batch_size_mutated0_MP_100_100,0.0117 (reliable)
MM_cleanml001_change_batch_size_mutated0_MP_400_400,0.0078 (reliable)
MM_cleanml001_change_batch_size_mutated0_MP_50_50,0.0110 (reliable)
MM_cleanml001_change_batch_size_mutated0_MP_800_800,0.0085 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_1,0.0681 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_100,0.0053 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_125,0.0064 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_138,0.0089 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_14,0.0049 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_140,0.0067 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_141,0.0071 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_144,0.0078 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_146,0.0071 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_147,0.0071 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_150,0.0068 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_2,0.1105 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_26,0.0050 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_4,0.0103 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_50,0.0050 (reliable)
MM_cleanml001_change_epochs_mutated0_MP_8,0.0064 (reliable)
MM_cleanml001_change_label_mutated0_MP_100,0.6516 (reliable)
MM_cleanml001_change_label_mutated0_MP_12.5,0.5080 (reliable)
MM_cleanml001_change_label_mutated0_MP_25.0,0.5356 (reliable)
MM_cleanml001_change_label_mutated0_MP_3.12,0.0191 (reliable)
MM_cleanml001_change_label_mutated0_MP_50.0,0.6127 (reliable)
MM_cleanml001_change_label_mutated0_MP_6.25,0.1239 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.0001,0.0053 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00055,0.0075 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.0006,0.0064 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00067,0.0064 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00068,0.0057 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00069,0.0057 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.0007,0.0035 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00072,0.0057 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00075,0.0053 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00077,0.0046 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.00078,0.0082 (reliable)
MM_cleanml001_change_learning_rate_mutated0_MP_False_0.0008,0.0068 (reliable)
