,FM_cleanml005_faulty
MM_cleanml005_change_label_mutated0_MP_50.0,0.0170 (reliable)
MM_cleanml005_change_label_mutated0_MP_6.25,0.1587 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.0001,0.3681 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00021,0.3147 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00027,0.2927 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00028,0.3044 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00029,0.3086 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.0003,0.3054 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00033,0.2875 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00055,0.1967 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00078,0.1991 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00084,0.1706 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00085,0.2546 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00086,0.2881 (reliable)
MM_cleanml005_change_learning_rate_mutated0_MP_False_0.00089,0.2412 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_binary_crossentropy,0.2130 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_categorical_crossentropy,0.2107 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_categorical_hinge,0.3755 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_hinge,0.3805 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_huber_loss,0.2263 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0148 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_logcosh,0.1386 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_mean_absolute_error,0.3764 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.2698 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_mean_squared_error,0.1506 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5006 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_poisson,0.2394 (reliable)
MM_cleanml005_change_loss_function_mutated0_MP_squared_hinge,0.3933 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_adadelta,0.2403 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_adagrad,0.3636 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_adamax,0.3025 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_nadam,0.1989 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_rmsprop,0.2500 (reliable)
MM_cleanml005_change_optimisation_function_mutated0_MP_sgd,0.3819 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_constant_1,0.2107 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_constant_2,0.2286 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.1427 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.1379 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.1871 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.1881 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_normal_1,0.1895 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_normal_2,0.1682 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1775 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_he_uniform_2,0.1419 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_identity_1,0.2397 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_identity_2,0.2155 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.2205 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.2090 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1662 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.1660 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_ones_1,0.3936 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_ones_2,0.3733 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1956 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_orthogonal_2,0.1942 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_normal_1,0.1637 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_normal_2,0.2068 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_uniform_1,0.1528 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_random_uniform_2,0.1837 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1772 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.1534 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.2291 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.1484 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_zeros_1,0.2107 (reliable)
MM_cleanml005_change_weights_initialisation_mutated0_MP_zeros_2,0.2113 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_24.75,0.1855 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_37.12,0.2268 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_43.31,0.2895 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_46.41,0.2191 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_49.5,0.1945 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_52.59,0.1991 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_55.69,0.2623 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_61.88,0.2615 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_74.25,0.2896 (reliable)
MM_cleanml005_delete_training_data_mutated0_MP_99,0.1754 (reliable)
MM_cleanml005_disable_batching_mutated0_MP,0.3662 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_100,0.0154 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_12.5,0.1347 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_25.0,0.0991 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_28.12,0.0780 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_3.12,0.1819 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_31.25,0.0738 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_37.5,0.0635 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_50.0,0.0509 (reliable)
MM_cleanml005_make_output_classes_overlap_mutated0_MP_6.25,0.1570 (reliable)
MM_cleanml005_remove_activation_function_mutated0_MP_1,0.3545 (reliable)
MM_cleanml005_remove_activation_function_mutated0_MP_2,0.3398 (reliable)
MM_cleanml005_remove_bias_mutated0_MP_1,0.1804 (reliable)
MM_cleanml005_remove_bias_mutated0_MP_2,0.2052 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_100,0.2768 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_12.5,0.3283 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_15.62,0.4087 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_18.75,0.4426 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_25.0,0.5531 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_50.0,0.4023 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_6.25,0.2493 (reliable)
MM_cleanml005_unbalance_train_data_mutated0_MP_9.38,0.2922 (reliable)
