,FM_deepfd034_faulty
MM_deepfd034_GF_0.01_1,0.0000 (unreliable)
MM_deepfd034_GF_0.1_1,0.0000 (unreliable)
MM_deepfd034_GF_0.2_1,0.0000 (unreliable)
MM_deepfd034_GF_0.6_1,0.0000 (unreliable)
MM_deepfd034_GF_1.0_1,0.0000 (unreliable)
MM_deepfd034_LD_0.01_1,0.0000 (unreliable)
MM_deepfd034_LR_0.01_1,0.0000 (unreliable)
MM_deepfd034_NAI_0.01_1,0.0000 (unreliable)
MM_deepfd034_NAI_0.1_1,0.0000 (unreliable)
MM_deepfd034_NAI_0.2_1,0.0000 (unreliable)
MM_deepfd034_NEB_0.01_1,0.0000 (unreliable)
MM_deepfd034_NEB_0.1_1,0.0000 (unreliable)
MM_deepfd034_NS_0.01_1,0.0000 (unreliable)
MM_deepfd034_WS_0.01_1,0.0000 (unreliable)
MM_deepfd034_WS_0.1_1,0.0000 (unreliable)
MM_deepfd034_WS_0.2_1,0.0000 (unreliable)
