,FM_cleanml016_faulty
MM_cleanml016_GF_0.01_1,0.1143 (reliable)
MM_cleanml016_GF_0.1_1,0.2526 (reliable)
MM_cleanml016_GF_0.2_1,0.2058 (reliable)
MM_cleanml016_GF_0.6_1,0.2216 (reliable)
MM_cleanml016_GF_1.0_1,0.1729 (reliable)
MM_cleanml016_LA_0.01_1,0.2025 (reliable)
MM_cleanml016_NAI_0.01_1,0.2272 (reliable)
MM_cleanml016_NEB_0.01_1,0.1160 (reliable)
MM_cleanml016_NEB_0.2_1,0.1631 (reliable)
MM_cleanml016_NS_0.01_1,0.2168 (reliable)
MM_cleanml016_NS_0.2_1,0.1717 (reliable)
MM_cleanml016_WS_0.01_1,0.1417 (reliable)
MM_cleanml016_WS_0.1_1,0.2406 (reliable)
