,FM_defect4ml051_faulty
MM_defect4ml051_GF_0.01_1,0.0546 (unreliable)
MM_defect4ml051_GF_0.1_1,0.1611 (unreliable)
MM_defect4ml051_GF_0.2_1,0.1579 (unreliable)
MM_defect4ml051_GF_0.6_1,0.0760 (reliable)
MM_defect4ml051_GF_1.0_1,0.0481 (reliable)
MM_defect4ml051_LA_0.01_1,0.0178 (unreliable)
MM_defect4ml051_LD_0.01_1,0.0000 (unreliable)
MM_defect4ml051_LR_0.01_1,0.0000 (unreliable)
MM_defect4ml051_NAI_0.01_1,0.0370 (reliable)
MM_defect4ml051_NEB_0.01_1,0.0793 (unreliable)
MM_defect4ml051_NEB_0.1_1,0.0365 (reliable)
MM_defect4ml051_NEB_0.2_1,0.0234 (unreliable)
MM_defect4ml051_NEB_0.6_1,0.0108 (reliable)
MM_defect4ml051_NS_0.01_1,0.0827 (unreliable)
MM_defect4ml051_NS_0.1_1,0.0333 (reliable)
MM_defect4ml051_NS_0.2_1,0.0222 (unreliable)
MM_defect4ml051_NS_1.0_1,0.0110 (reliable)
MM_defect4ml051_WS_0.01_1,0.0481 (unreliable)
MM_defect4ml051_WS_0.1_1,0.0342 (reliable)
MM_defect4ml051_WS_0.2_1,0.0217 (unreliable)
