,FM_deepfd016_faulty
MM_deepfd016_change_weights_initialisation_mutated0_MP_he_normal_1,0.0597 (unreliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_he_normal_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_he_uniform_1,0.0303 (unreliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_he_uniform_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_identity_1,0.0147 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_identity_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0154 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_ones_1,0.1324 (unreliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_ones_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_orthogonal_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_random_normal_1,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_random_normal_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_random_uniform_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0308 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_zeros_1,0.0000 (reliable)
MM_deepfd016_change_weights_initialisation_mutated0_MP_zeros_2,0.0000 (reliable)
MM_deepfd016_delete_training_data_mutated0_MP_37.5,0.0312 (reliable)
MM_deepfd016_delete_training_data_mutated0_MP_56.25,0.0597 (reliable)
MM_deepfd016_delete_training_data_mutated0_MP_65.62,0.0746 (reliable)
MM_deepfd016_delete_training_data_mutated0_MP_70.31,0.0725 (reliable)
MM_deepfd016_delete_training_data_mutated0_MP_75,0.0725 (reliable)
MM_deepfd016_disable_batching_mutated0_MP,0.5000 (unreliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_18.75,0.1538 (unreliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_23.44,0.1194 (unreliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_28.12,0.1791 (unreliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_37.5,0.1594 (unreliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_42.19,0.0882 (reliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_46.88,0.1014 (reliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_56.25,0.1304 (reliable)
MM_deepfd016_make_output_classes_overlap_mutated0_MP_75,0.2143 (unreliable)
MM_deepfd016_remove_activation_function_mutated0_MP_1,0.0000 (reliable)
MM_deepfd016_remove_activation_function_mutated0_MP_2,0.5273 (reliable)
MM_deepfd016_remove_bias_mutated0_MP_1,0.1692 (unreliable)
MM_deepfd016_remove_bias_mutated0_MP_2,0.0000 (reliable)
MM_deepfd016_unbalance_train_data_mutated0_MP_37.5,0.0308 (reliable)
MM_deepfd016_unbalance_train_data_mutated0_MP_56.25,0.0299 (reliable)
MM_deepfd016_unbalance_train_data_mutated0_MP_65.62,0.0735 (reliable)
MM_deepfd016_unbalance_train_data_mutated0_MP_70.31,0.0725 (reliable)
MM_deepfd016_unbalance_train_data_mutated0_MP_75,0.0746 (reliable)
