,FM_deepfd024_faulty
MM_deepfd024_GF_0.01_1,0.0000 (unreliable)
MM_deepfd024_GF_0.1_1,0.0000 (unreliable)
MM_deepfd024_GF_0.2_1,0.0000 (unreliable)
MM_deepfd024_GF_0.6_1,0.0000 (unreliable)
MM_deepfd024_GF_1.0_1,0.0000 (unreliable)
MM_deepfd024_LA_0.01_1,0.0000 (unreliable)
MM_deepfd024_NAI_0.01_1,0.0000 (unreliable)
MM_deepfd024_NAI_0.1_1,0.0000 (unreliable)
MM_deepfd024_NAI_0.2_1,0.0000 (unreliable)
MM_deepfd024_NEB_0.01_1,0.0000 (unreliable)
MM_deepfd024_NEB_0.1_1,0.0000 (unreliable)
MM_deepfd024_NEB_0.2_1,0.0000 (unreliable)
MM_deepfd024_NS_0.01_1,0.0000 (unreliable)
MM_deepfd024_NS_0.1_1,0.0000 (unreliable)
MM_deepfd024_NS_0.2_1,0.0000 (unreliable)
MM_deepfd024_NS_0.6_1,0.0000 (unreliable)
MM_deepfd024_WS_0.01_1,0.0000 (unreliable)
MM_deepfd024_WS_0.1_1,0.0000 (unreliable)
MM_deepfd024_WS_0.2_1,0.0000 (unreliable)
