,FM_deepfd027_faulty
MM_deepfd027_original0_GF_0.01_1,0.1858533419857236
MM_deepfd027_original0_LA_0.01_1,0.23121627231216269
MM_deepfd027_original0_LD_0.01_1,0.1674864095262749
MM_deepfd027_original0_LR_0.01_1,0.1674864095262749
MM_deepfd027_original0_NAI_0.01_1,0.2933931739901889
MM_deepfd027_original0_NEB_0.01_1,0.22434642404698837
MM_deepfd027_original0_NS_0.01_1,0.1989205859676176
MM_deepfd027_original0_WS_0.01_1,0.21099554234769685
MM_deepfd027_original1_GF_0.01_1,0.22007926023778074
MM_deepfd027_original1_LA_0.01_1,0.22040653646871264
MM_deepfd027_original1_LD_0.01_1,0.20268491708344302
MM_deepfd027_original1_LR_0.01_1,0.20268491708344302
MM_deepfd027_original1_NAI_0.01_1,0.2809202999872886
MM_deepfd027_original1_NEB_0.01_1,0.24366800883231587
MM_deepfd027_original1_NS_0.01_1,0.24741011578305913
MM_deepfd027_original1_WS_0.01_1,0.22344054580896688
MM_deepfd027_original2_GF_0.01_1,0.2522776851020146
MM_deepfd027_original2_LA_0.01_1,0.27105241705388433
MM_deepfd027_original2_LD_0.01_1,0.21810859963626913
MM_deepfd027_original2_LR_0.01_1,0.21810859963626913
MM_deepfd027_original2_NAI_0.01_1,0.30765538756899447
MM_deepfd027_original2_NEB_0.01_1,0.26488372093023255
MM_deepfd027_original2_NS_0.01_1,0.28192920720347747
MM_deepfd027_original2_WS_0.01_1,0.22942480761706013
MM_deepfd027_original3_GF_0.01_1,0.20083791568473422
MM_deepfd027_original3_LA_0.01_1,0.17996870109546165
MM_deepfd027_original3_LD_0.01_1,0.17996870109546165
MM_deepfd027_original3_LR_0.01_1,0.17996870109546165
MM_deepfd027_original3_NAI_0.01_1,0.27836966083471804
MM_deepfd027_original3_NEB_0.01_1,0.20894936543242185
MM_deepfd027_original3_NS_0.01_1,0.22406071161980595
MM_deepfd027_original3_WS_0.01_1,0.2097024579560155
MM_deepfd027_original4_GF_0.01_1,0.20645730861394884
MM_deepfd027_original4_LA_0.01_1,0.2506629770552288
MM_deepfd027_original4_LD_0.01_1,0.1834793491864831
MM_deepfd027_original4_LR_0.01_1,0.1834793491864831
MM_deepfd027_original4_NAI_0.01_1,0.2600491290754801
MM_deepfd027_original4_NEB_0.01_1,0.20952156493047372
MM_deepfd027_original4_NS_0.01_1,0.23882488479262673
MM_deepfd027_original4_WS_0.01_1,0.21821587450245844
