,FM_cleanml017_faulty
MM_cleanml017_GF_0.01_1,0.0791 (reliable)
MM_cleanml017_GF_0.1_1,0.2211 (reliable)
MM_cleanml017_GF_0.2_1,0.2460 (reliable)
MM_cleanml017_GF_0.6_1,0.2560 (reliable)
MM_cleanml017_GF_1.0_1,0.2492 (reliable)
MM_cleanml017_LA_0.01_1,0.0296 (reliable)
MM_cleanml017_NAI_0.01_1,0.2370 (reliable)
MM_cleanml017_NAI_0.1_1,0.2272 (reliable)
MM_cleanml017_NAI_0.2_1,0.2023 (reliable)
MM_cleanml017_NEB_0.01_1,0.1629 (reliable)
MM_cleanml017_NEB_0.1_1,0.2665 (reliable)
MM_cleanml017_NEB_0.2_1,0.2505 (reliable)
MM_cleanml017_NS_0.01_1,0.1655 (reliable)
MM_cleanml017_NS_0.1_1,0.3052 (reliable)
MM_cleanml017_WS_0.01_1,0.1542 (reliable)
MM_cleanml017_WS_0.1_1,0.2735 (reliable)
MM_cleanml017_WS_0.2_1,0.2747 (reliable)
