,FM_deeplocalize040_faulty
MM_deeplocalize040_GF_0.01_1,0.037935597706219674
MM_deeplocalize040_GF_0.1_1,0.09225560727888278
MM_deeplocalize040_GF_0.2_1,0.15770020533880905
MM_deeplocalize040_GF_0.6_1,0.20960058629534623
MM_deeplocalize040_GF_1.0_1,0.35377875136911274
MM_deeplocalize040_LD_0.01_1,0.0
MM_deeplocalize040_LR_0.01_1,0.024734982332155472
MM_deeplocalize040_NAI_0.01_1,0.04720658293633607
MM_deeplocalize040_NAI_0.1_1,0.23116126683654892
MM_deeplocalize040_NAI_0.2_1,0.3675746636035444
MM_deeplocalize040_NEB_0.01_1,0.02361853832442068
MM_deeplocalize040_NEB_0.1_1,0.16175266175266173
MM_deeplocalize040_NEB_0.2_1,0.31606410734252693
MM_deeplocalize040_WS_0.01_1,0.04063604240282685
MM_deeplocalize040_WS_0.1_1,0.1978444957659738
