,FM_deeplocalize035_faulty
MM_deeplocalize035_change_activation_function_mutated0_MP_hard_sigmoid_12,0.0196 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2358 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_hard_sigmoid_3,0.0983 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_hard_sigmoid_4,0.0711 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_hard_sigmoid_6,0.0817 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_hard_sigmoid_7,0.1028 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_linear_10,0.2661 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_linear_2,0.1772 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_linear_3,0.2564 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_linear_4,0.2037 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_linear_6,0.2254 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_linear_7,0.2024 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_relu_10,0.2099 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_relu_12,0.0200 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_relu_2,0.2329 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_relu_3,0.1596 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_relu_4,0.1385 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_relu_6,0.2688 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_relu_7,0.1849 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_selu_10,0.2665 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_selu_12,0.0195 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_selu_2,0.1472 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_selu_3,0.2747 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_selu_4,0.2430 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_selu_6,0.2706 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_selu_7,0.2673 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_sigmoid_10,0.1173 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_sigmoid_12,0.1575 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_sigmoid_2,0.2401 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_sigmoid_3,0.1120 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_sigmoid_4,0.0612 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_sigmoid_6,0.0575 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_sigmoid_7,0.0565 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softmax_10,0.0209 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softmax_12,0.2203 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softmax_2,0.2609 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softmax_3,0.0820 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softmax_4,0.0594 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softmax_6,0.0818 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softmax_7,0.0349 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softplus_10,0.1898 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softplus_12,0.2137 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softplus_2,0.2077 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softplus_3,0.1478 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softplus_4,0.0524 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softplus_6,0.0577 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softplus_7,0.0658 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softsign_10,0.2292 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softsign_12,0.0193 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softsign_2,0.1712 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softsign_3,0.1971 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softsign_4,0.2125 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softsign_6,0.2192 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_softsign_7,0.2695 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_tanh_10,0.2329 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_tanh_12,0.0194 (reliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_tanh_2,0.1718 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_tanh_3,0.2072 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_tanh_4,0.2671 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_tanh_6,0.2716 (unreliable)
MM_deeplocalize035_change_activation_function_mutated0_MP_tanh_7,0.2214 (unreliable)
MM_deeplocalize035_change_batch_size_mutated0_MP_100_100,0.1569 (unreliable)
MM_deeplocalize035_change_batch_size_mutated0_MP_13_13,0.1221 (unreliable)
MM_deeplocalize035_change_batch_size_mutated0_MP_200_200,0.2286 (unreliable)
MM_deeplocalize035_change_batch_size_mutated0_MP_25_25,0.1181 (unreliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.125_0.125_11,0.2163 (unreliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.125_0.125_9,0.2729 (unreliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.25_0.25_11,0.2782 (unreliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.25_0.25_9,0.2678 (unreliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.75_0.75_11,0.2049 (reliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.75_0.75_9,0.1883 (reliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.9_0.9_11,0.0789 (reliable)
MM_deeplocalize035_change_dropout_rate_mutated0_MP_0.9_0.9_9,0.1100 (reliable)
MM_deeplocalize035_change_epochs_mutated0_MP_1,0.0212 (reliable)
MM_deeplocalize035_change_epochs_mutated0_MP_6,0.1530 (reliable)
MM_deeplocalize035_change_epochs_mutated0_MP_7,0.1776 (reliable)
MM_deeplocalize035_change_epochs_mutated0_MP_8,0.2670 (unreliable)
MM_deeplocalize035_change_label_mutated0_MP_100,0.1138 (reliable)
MM_deeplocalize035_change_label_mutated0_MP_50.0,0.1983 (reliable)
MM_deeplocalize035_change_label_mutated0_MP_75.0,0.1562 (reliable)
MM_deeplocalize035_change_label_mutated0_MP_87.5,0.1325 (reliable)
MM_deeplocalize035_change_label_mutated0_MP_90.62,0.1134 (reliable)
MM_deeplocalize035_change_label_mutated0_MP_93.75,0.1087 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.0001,0.0296 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.00033,0.0797 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.00044,0.0733 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.00049,0.0827 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.00052,0.1319 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.00053,0.1464 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.00054,0.1488 (reliable)
MM_deeplocalize035_change_learning_rate_mutated0_MP_False_0.00055,0.0992 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_binary_crossentropy,0.0371 (unreliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_categorical_hinge,0.0198 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_hinge,0.0200 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_huber_loss,0.1921 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.2630 (unreliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_logcosh,0.1761 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_mean_absolute_error,0.0196 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0197 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_mean_squared_error,0.1171 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2315 (reliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_poisson,0.2676 (unreliable)
MM_deeplocalize035_change_loss_function_mutated0_MP_squared_hinge,0.0777 (reliable)
MM_deeplocalize035_change_optimisation_function_mutated0_MP_adadelta,0.0196 (reliable)
MM_deeplocalize035_change_optimisation_function_mutated0_MP_adagrad,0.0198 (reliable)
MM_deeplocalize035_change_optimisation_function_mutated0_MP_adamax,0.0695 (reliable)
MM_deeplocalize035_change_optimisation_function_mutated0_MP_nadam,0.2275 (unreliable)
MM_deeplocalize035_change_optimisation_function_mutated0_MP_rmsprop,0.2294 (unreliable)
MM_deeplocalize035_change_optimisation_function_mutated0_MP_sgd,0.0199 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_constant_10,0.0196 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_constant_12,0.0799 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_constant_2,0.1766 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_constant_3,0.0192 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_constant_4,0.0195 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_constant_6,0.0186 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_constant_7,0.0194 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_normal_10,0.2720 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_normal_12,0.2266 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.2620 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.2640 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.2358 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.2327 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.2430 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_uniform_10,0.1912 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_uniform_12,0.2248 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.1547 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.2350 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.2465 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.2200 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.2650 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_normal_10,0.1892 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_normal_12,0.2676 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_normal_2,0.2639 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_normal_3,0.2658 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_normal_4,0.1523 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_normal_6,0.2750 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_normal_7,0.2563 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_uniform_10,0.2277 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_uniform_12,0.1924 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_uniform_2,0.2393 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_uniform_3,0.2548 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_uniform_4,0.2163 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_uniform_6,0.2784 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_he_uniform_7,0.2055 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_normal_10,0.2346 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_normal_12,0.2585 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.2887 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.1997 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.2731 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.2693 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.2342 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_uniform_10,0.2319 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_uniform_12,0.2478 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.2437 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.2201 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.2539 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.2745 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.2538 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_ones_10,0.0221 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_ones_12,0.1410 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_ones_2,0.2257 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_ones_3,0.0808 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_ones_4,0.0192 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_ones_6,0.0198 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_ones_7,0.0212 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_orthogonal_10,0.2366 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_orthogonal_12,0.2599 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_orthogonal_2,0.2320 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_orthogonal_3,0.2502 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_orthogonal_4,0.1981 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_orthogonal_6,0.2598 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_orthogonal_7,0.2777 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_normal_10,0.1957 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_normal_12,0.2319 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_normal_2,0.1830 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_normal_3,0.2704 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_normal_4,0.2290 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_normal_6,0.2611 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_normal_7,0.2397 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_uniform_10,0.1652 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_uniform_12,0.1606 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_uniform_2,0.2060 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_uniform_3,0.2158 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_uniform_4,0.2149 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_uniform_6,0.1542 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_random_uniform_7,0.2492 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_truncated_normal_10,0.2107 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_truncated_normal_12,0.1921 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.2012 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2262 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.2143 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.2289 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.2365 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_variance_scaling_10,0.1832 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_variance_scaling_12,0.2538 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.2344 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.2821 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.2567 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.2504 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.2613 (unreliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_zeros_10,0.0196 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_zeros_12,0.1737 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_zeros_2,0.1272 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_zeros_3,0.0198 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_zeros_4,0.0194 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_zeros_6,0.0192 (reliable)
MM_deeplocalize035_change_weights_initialisation_mutated0_MP_zeros_7,0.0193 (reliable)
MM_deeplocalize035_delete_training_data_mutated0_MP_24.75,0.2171 (reliable)
MM_deeplocalize035_delete_training_data_mutated0_MP_30.93,0.1829 (reliable)
MM_deeplocalize035_delete_training_data_mutated0_MP_34.02,0.1498 (reliable)
MM_deeplocalize035_delete_training_data_mutated0_MP_37.12,0.1210 (reliable)
MM_deeplocalize035_delete_training_data_mutated0_MP_49.5,0.0837 (reliable)
MM_deeplocalize035_delete_training_data_mutated0_MP_99,0.0199 (reliable)
MM_deeplocalize035_disable_batching_mutated0_MP,0.0200 (reliable)
MM_deeplocalize035_make_output_classes_overlap_mutated0_MP_100,0.1203 (reliable)
MM_deeplocalize035_remove_activation_function_mutated0_MP_10,0.2616 (unreliable)
MM_deeplocalize035_remove_activation_function_mutated0_MP_2,0.1874 (unreliable)
MM_deeplocalize035_remove_activation_function_mutated0_MP_3,0.1942 (unreliable)
MM_deeplocalize035_remove_activation_function_mutated0_MP_4,0.2294 (unreliable)
MM_deeplocalize035_remove_activation_function_mutated0_MP_6,0.2528 (unreliable)
MM_deeplocalize035_remove_activation_function_mutated0_MP_7,0.2410 (unreliable)
MM_deeplocalize035_remove_bias_mutated0_MP_10,0.2429 (unreliable)
MM_deeplocalize035_remove_bias_mutated0_MP_12,0.2195 (unreliable)
MM_deeplocalize035_remove_bias_mutated0_MP_2,0.2525 (unreliable)
MM_deeplocalize035_remove_bias_mutated0_MP_3,0.2212 (unreliable)
MM_deeplocalize035_remove_bias_mutated0_MP_4,0.2257 (unreliable)
MM_deeplocalize035_remove_bias_mutated0_MP_6,0.2675 (unreliable)
MM_deeplocalize035_remove_bias_mutated0_MP_7,0.2155 (reliable)
MM_deeplocalize035_remove_validation_set_mutated0_MP,0.2008 (unreliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_100,0.0723 (reliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_50.0,0.1556 (reliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_53.12,0.1659 (reliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_56.25,0.1388 (reliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_59.38,0.1402 (reliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_62.5,0.1113 (reliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_75.0,0.0805 (reliable)
MM_deeplocalize035_unbalance_train_data_mutated0_MP_81.25,0.0787 (reliable)
