,FM_defect4ml041_faulty
MM_defect4ml041_change_activation_function_mutated0_MP_sigmoid_7,0.0092 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_1,0.2152 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_2,0.0135 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_6,0.2175 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softmax_7,0.0102 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_1,0.2463 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_2,0.1848 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_6,0.3915 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softplus_7,0.0101 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_1,0.2958 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_2,0.0123 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_6,0.2542 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_softsign_7,0.2237 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_1,0.2524 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_2,0.0092 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_6,0.2570 (reliable)
MM_defect4ml041_change_activation_function_mutated0_MP_tanh_7,0.2125 (reliable)
MM_defect4ml041_change_batch_size_mutated0_MP_256_256,0.4186 (reliable)
MM_defect4ml041_change_batch_size_mutated0_MP_32_32,0.0885 (reliable)
MM_defect4ml041_change_batch_size_mutated0_MP_512_512,0.3171 (unreliable)
MM_defect4ml041_change_batch_size_mutated0_MP_64_64,0.1435 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.125_0.125_4,0.0095 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.25_0.25_4,0.0104 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.75_0.75_4,0.0077 (reliable)
MM_defect4ml041_change_dropout_rate_mutated0_MP_0.9_0.9_4,0.0083 (reliable)
MM_defect4ml041_change_epochs_mutated0_MP_1,0.2873 (unreliable)
MM_defect4ml041_change_epochs_mutated0_MP_2,0.4325 (reliable)
MM_defect4ml041_change_epochs_mutated0_MP_3,0.4206 (reliable)
MM_defect4ml041_change_label_mutated0_MP_100,0.3117 (reliable)
MM_defect4ml041_change_label_mutated0_MP_25.0,0.4532 (reliable)
MM_defect4ml041_change_label_mutated0_MP_37.5,0.3963 (reliable)
MM_defect4ml041_change_label_mutated0_MP_40.62,0.3475 (reliable)
MM_defect4ml041_change_label_mutated0_MP_43.75,0.3485 (reliable)
MM_defect4ml041_change_label_mutated0_MP_50.0,0.3467 (reliable)
MM_defect4ml041_change_learning_rate_mutated0_MP_False_0.01,0.0469 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_binary_crossentropy,0.2406 (unreliable)
MM_defect4ml041_change_loss_function_mutated0_MP_categorical_hinge,0.3223 (unreliable)
MM_defect4ml041_change_loss_function_mutated0_MP_hinge,0.2082 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_huber_loss,0.2154 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.3914 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_logcosh,0.2115 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_absolute_error,0.2159 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.2000 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_squared_error,0.2134 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2062 (reliable)
MM_defect4ml041_change_loss_function_mutated0_MP_poisson,0.2742 (unreliable)
MM_defect4ml041_change_loss_function_mutated0_MP_squared_hinge,0.2189 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_adagrad,0.0496 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_adam,0.0127 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_adamax,0.0121 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_nadam,0.0093 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_rmsprop,0.0092 (reliable)
MM_defect4ml041_change_optimisation_function_mutated0_MP_sgd,0.0403 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_1,0.1848 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_2,0.1848 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_6,0.1848 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_constant_7,0.0115 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3896 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.0104 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.3667 (unreliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.0082 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.2992 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.0115 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.3505 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.0115 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_1,0.1108 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_2,0.0092 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_6,0.4362 (unreliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_normal_7,0.0095 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1153 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_2,0.0099 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_6,0.3835 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_he_uniform_7,0.0093 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1306 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.0102 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.2773 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.0121 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1139 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.0093 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.2454 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.0098 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_1,0.0900 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_2,0.0449 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_6,0.2094 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_ones_7,0.0106 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1672 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_2,0.0098 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_6,0.2781 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_orthogonal_7,0.0115 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_1,0.4966 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_2,0.0099 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_6,0.4010 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_normal_7,0.0118 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3568 (unreliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_2,0.0104 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_6,0.4330 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_random_uniform_7,0.0106 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.4650 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.0089 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.4456 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.0100 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1354 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0095 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.3616 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.0115 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_1,0.1848 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_2,0.1848 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_6,0.1848 (reliable)
MM_defect4ml041_change_weights_initialisation_mutated0_MP_zeros_7,0.0112 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_12.38,0.4241 (unreliable)
MM_defect4ml041_delete_training_data_mutated0_MP_18.57,0.4657 (unreliable)
MM_defect4ml041_delete_training_data_mutated0_MP_21.66,0.4647 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_24.75,0.4829 (unreliable)
MM_defect4ml041_delete_training_data_mutated0_MP_37.12,0.4556 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_40.22,0.4317 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_43.31,0.4411 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_49.5,0.4328 (reliable)
MM_defect4ml041_delete_training_data_mutated0_MP_99,0.2168 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_100,0.3015 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_50.0,0.3549 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_56.25,0.3337 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_59.38,0.4018 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_62.5,0.3576 (reliable)
MM_defect4ml041_make_output_classes_overlap_mutated0_MP_75.0,0.3133 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_1,0.2418 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_2,0.0108 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_6,0.1909 (reliable)
MM_defect4ml041_remove_activation_function_mutated0_MP_7,0.2289 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_1,0.3858 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_2,0.0090 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_6,0.3650 (reliable)
MM_defect4ml041_remove_bias_mutated0_MP_7,0.0111 (reliable)
MM_defect4ml041_remove_validation_set_mutated0_MP,0.4101 (unreliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_100,0.2038 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_12.5,0.4122 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_15.62,0.4016 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_18.75,0.3656 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_25.0,0.3830 (reliable)
MM_defect4ml041_unbalance_train_data_mutated0_MP_50.0,0.2268 (reliable)
