,FM_defect4ml041_faulty
MM_defect4ml041_GF_0.01_1,0.0594 (reliable)
MM_defect4ml041_GF_0.1_1,0.1970 (reliable)
MM_defect4ml041_GF_0.2_1,0.2292 (reliable)
MM_defect4ml041_GF_0.6_1,0.3526 (reliable)
MM_defect4ml041_GF_1.0_1,0.3984 (reliable)
MM_defect4ml041_LA_0.01_1,0.2863 (unreliable)
MM_defect4ml041_LD_0.01_1,0.0000 (reliable)
MM_defect4ml041_LR_0.01_1,0.0000 (reliable)
MM_defect4ml041_NAI_0.01_1,0.1342 (reliable)
MM_defect4ml041_NAI_0.1_1,0.3239 (reliable)
MM_defect4ml041_NAI_0.2_1,0.3569 (reliable)
MM_defect4ml041_NAI_0.6_1,0.2034 (reliable)
MM_defect4ml041_NEB_0.01_1,0.0881 (reliable)
MM_defect4ml041_NEB_0.1_1,0.3929 (unreliable)
MM_defect4ml041_NEB_0.2_1,0.3486 (reliable)
MM_defect4ml041_NEB_0.6_1,0.2431 (unreliable)
MM_defect4ml041_NS_0.01_1,0.0969 (reliable)
MM_defect4ml041_NS_0.1_1,0.3795 (reliable)
MM_defect4ml041_NS_0.2_1,0.4153 (unreliable)
MM_defect4ml041_NS_0.6_1,0.2562 (unreliable)
MM_defect4ml041_NS_1.0_1,0.2200 (reliable)
MM_defect4ml041_WS_0.01_1,0.0721 (reliable)
MM_defect4ml041_WS_0.1_1,0.3162 (reliable)
MM_defect4ml041_WS_0.2_1,0.3296 (reliable)
MM_defect4ml041_WS_0.6_1,0.2384 (reliable)
