,FM_defect4ml044_faulty
MM_defect4ml044_add_noise_mutated0_MP_100,0.1298 (reliable)
MM_defect4ml044_add_noise_mutated0_MP_12.5,0.2695 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_18.75,0.2914 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_21.88,0.2581 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_25.0,0.2329 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_50.0,0.3007 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_53.12,0.3011 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_56.25,0.2814 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_62.5,0.2802 (unreliable)
MM_defect4ml044_add_noise_mutated0_MP_75.0,0.2103 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_1,0.3000 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_10,0.1412 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_12,0.2403 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_2,0.2742 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_3,0.3333 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_4,0.2873 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_5,0.2348 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_6,0.2200 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_7,0.2611 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_1,0.2933 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_10,0.1595 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_12,0.2749 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_2,0.3032 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_3,0.2784 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_4,0.2512 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_5,0.2466 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_6,0.2837 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_7,0.2363 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_1,0.3333 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_10,0.2484 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_12,0.2578 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_2,0.2791 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_3,0.2560 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_4,0.2770 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_5,0.2983 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_6,0.2139 (unreliable)
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l2_7,0.2222 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_1,0.2468 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_10,0.2937 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_12,0.0031 (reliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_2,0.3182 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_3,0.2303 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_4,0.3169 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_5,0.2657 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_6,0.2958 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_elu_7,0.2710 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_1,0.3147 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_10,0.0981 (reliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_2,0.2830 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_3,0.2153 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_4,0.2384 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_5,0.2363 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_6,0.2395 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_exponential_7,0.2663 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2461 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_10,0.2581 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_12,0.0029 (reliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2418 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_3,0.2632 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_4,0.2151 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_5,0.2113 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_6,0.2284 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_hard_sigmoid_7,0.2603 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_1,0.3333 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_10,0.2568 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_2,0.2500 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_3,0.3586 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_4,0.2800 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_5,0.2617 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_6,0.2874 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_linear_7,0.3067 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_1,0.2606 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_10,0.2828 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_2,0.2671 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_3,0.2531 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_4,0.2770 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_5,0.2293 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_6,0.2129 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_relu_7,0.2167 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_1,0.2824 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_10,0.2384 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_12,0.0029 (reliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_2,0.2516 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_3,0.2336 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_4,0.2179 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_5,0.3258 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_6,0.2890 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_selu_7,0.2905 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_1,0.2670 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_10,0.2114 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_12,0.0033 (reliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_2,0.2500 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_3,0.2597 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_4,0.2516 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_5,0.2515 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_6,0.1990 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_sigmoid_7,0.1656 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_1,0.2238 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_10,0.0043 (reliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_12,0.2313 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_2,0.2460 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_3,0.2060 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_4,0.2200 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_5,0.2051 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_6,0.1888 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softmax_7,0.2022 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_1,0.2472 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_10,0.2763 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_12,0.2986 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_2,0.2304 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_3,0.2484 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_4,0.2581 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_5,0.2329 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_6,0.1948 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softplus_7,0.2138 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softsign_1,0.3129 (unreliable)
MM_defect4ml044_change_activation_function_mutated0_MP_softsign_10,0.2246 (unreliable)
