,FM_defect4ml050_faulty
MM_defect4ml050_original0_GF_0.01_1,0.1515 (reliable)
MM_defect4ml050_original0_LA_0.01_1,0.0158 (reliable)
MM_defect4ml050_original0_NAI_0.01_1,0.0368 (unreliable)
MM_defect4ml050_original0_NEB_0.01_1,0.1814 (reliable)
MM_defect4ml050_original0_NS_0.01_1,0.1566 (reliable)
MM_defect4ml050_original0_WS_0.01_1,0.1724 (reliable)
MM_defect4ml050_original1_GF_0.01_1,0.1547 (reliable)
MM_defect4ml050_original1_LA_0.01_1,0.0220 (unreliable)
MM_defect4ml050_original1_NAI_0.01_1,0.0414 (reliable)
MM_defect4ml050_original1_NEB_0.01_1,0.0863 (reliable)
MM_defect4ml050_original1_NS_0.01_1,0.0934 (reliable)
MM_defect4ml050_original1_WS_0.01_1,0.1462 (reliable)
MM_defect4ml050_original2_GF_0.01_1,0.1523 (reliable)
MM_defect4ml050_original2_LA_0.01_1,0.0403 (reliable)
MM_defect4ml050_original2_NAI_0.01_1,0.0381 (reliable)
MM_defect4ml050_original2_NEB_0.01_1,0.1524 (reliable)
MM_defect4ml050_original2_NS_0.01_1,0.1505 (reliable)
MM_defect4ml050_original2_WS_0.01_1,0.1102 (reliable)
MM_defect4ml050_original3_GF_0.01_1,0.1592 (reliable)
MM_defect4ml050_original3_LA_0.01_1,0.0403 (unreliable)
MM_defect4ml050_original3_NAI_0.01_1,0.0287 (unreliable)
MM_defect4ml050_original3_NEB_0.01_1,0.1575 (reliable)
MM_defect4ml050_original3_NS_0.01_1,0.1234 (reliable)
MM_defect4ml050_original3_WS_0.01_1,0.1156 (reliable)
MM_defect4ml050_original4_GF_0.01_1,0.1406 (reliable)
MM_defect4ml050_original4_LA_0.01_1,0.0335 (unreliable)
MM_defect4ml050_original4_NAI_0.01_1,0.0375 (reliable)
MM_defect4ml050_original4_NEB_0.01_1,0.1401 (reliable)
MM_defect4ml050_original4_NS_0.01_1,0.0861 (reliable)
MM_defect4ml050_original4_WS_0.01_1,0.0888 (reliable)
