,FM_deepfd048_faulty
MM_deepfd048_original0_GF_0.01_1,0.7192527244421382
MM_deepfd048_original0_LD_0.01_1,0.6772216547497447
MM_deepfd048_original0_LR_0.01_1,0.5638766519823788
MM_deepfd048_original0_NAI_0.01_1,0.7413704276146317
MM_deepfd048_original0_NS_0.01_1,0.6879468845760981
MM_deepfd048_original1_GF_0.01_1,0.6343589743589745
MM_deepfd048_original1_LA_0.01_1,0.16154309825195898
MM_deepfd048_original1_LD_0.01_1,0.14516129032258063
MM_deepfd048_original1_LR_0.01_1,0.7318611987381703
MM_deepfd048_original1_NAI_0.01_1,0.7269807280513919
MM_deepfd048_original1_NEB_0.01_1,0.24168646080760095
MM_deepfd048_original1_NS_0.01_1,0.5215848610289768
MM_deepfd048_original1_WS_0.01_1,0.14516129032258063
MM_deepfd048_original2_GF_0.01_1,0.625064733298809
MM_deepfd048_original2_LA_0.01_1,0.4910394265232975
MM_deepfd048_original2_LD_0.01_1,0.13663484486873506
MM_deepfd048_original2_LR_0.01_1,0.7332583005064716
MM_deepfd048_original2_NAI_0.01_1,0.7797260273972604
MM_deepfd048_original2_NEB_0.01_1,0.29815146094215855
MM_deepfd048_original2_NS_0.01_1,0.23715651135005966
MM_deepfd048_original3_GF_0.01_1,0.18464243845252049
MM_deepfd048_original3_LA_0.01_1,0.2305407011289364
MM_deepfd048_original3_LD_0.01_1,0.09288653733098179
MM_deepfd048_original3_LR_0.01_1,0.6933402168301498
MM_deepfd048_original3_NAI_0.01_1,0.7557579003749331
MM_deepfd048_original3_NS_0.01_1,0.09764705882352942
MM_deepfd048_original3_WS_0.01_1,0.2863877430760165
MM_deepfd048_original4_GF_0.01_1,0.15002918855808522
MM_deepfd048_original4_LA_0.01_1,0.4154113557358053
MM_deepfd048_original4_LD_0.01_1,0.26958002270147563
MM_deepfd048_original4_LR_0.01_1,0.7092907092907093
MM_deepfd048_original4_NAI_0.01_1,0.7694341618191434
MM_deepfd048_original4_NS_0.01_1,0.3751465416178194
