,FM_deepfd008_faulty
MM_deepfd008_add_activation_function_mutated0_MP_elu_1,0.017948717948717947
MM_deepfd008_add_activation_function_mutated0_MP_exponential_1,0.023301737756714062
MM_deepfd008_add_activation_function_mutated0_MP_hard_sigmoid_1,0.05859375000000001
MM_deepfd008_add_activation_function_mutated0_MP_linear_1,0.02133965619442798
MM_deepfd008_add_activation_function_mutated0_MP_relu_1,0.008499703498715164
MM_deepfd008_add_activation_function_mutated0_MP_selu_1,0.01875246742992499
MM_deepfd008_add_activation_function_mutated0_MP_sigmoid_1,0.0535399097862326
MM_deepfd008_add_activation_function_mutated0_MP_softmax_1,0.0905542544886807
MM_deepfd008_add_activation_function_mutated0_MP_softplus_1,0.034001572327044025
MM_deepfd008_add_activation_function_mutated0_MP_softsign_1,0.016999406997430324
MM_deepfd008_add_activation_function_mutated0_MP_tanh_1,0.017415396793983774
MM_deepfd008_add_noise_mutated0_MP_100,0.03634208967015603
MM_deepfd008_add_noise_mutated0_MP_25.0,0.02347603077530085
MM_deepfd008_add_noise_mutated0_MP_37.5,0.027245804540967422
MM_deepfd008_add_noise_mutated0_MP_43.75,0.028221827511347938
MM_deepfd008_add_noise_mutated0_MP_46.88,0.028842354800474118
MM_deepfd008_add_noise_mutated0_MP_50.0,0.030960362847564583
MM_deepfd008_add_noise_mutated0_MP_75.0,0.029818325434439182
MM_deepfd008_add_noise_mutated0_MP_78.12,0.02996845425867508
MM_deepfd008_add_noise_mutated0_MP_81.25,0.030386740331491715
MM_deepfd008_add_noise_mutated0_MP_87.5,0.037877293351745916
MM_deepfd008_add_weights_regularisation_mutated0_MP_l1_1,0.15338232523082718
MM_deepfd008_add_weights_regularisation_mutated0_MP_l1_l2_1,0.14422715306506206
MM_deepfd008_add_weights_regularisation_mutated0_MP_l2_1,0.0630013695949912
MM_deepfd008_change_activation_function_mutated0_MP_elu_2,0.02365930599369085
MM_deepfd008_change_activation_function_mutated0_MP_elu_3,0.5569167240192705
MM_deepfd008_change_activation_function_mutated0_MP_exponential_2,0.032105574157967304
MM_deepfd008_change_activation_function_mutated0_MP_exponential_3,0.02111286503551697
MM_deepfd008_change_activation_function_mutated0_MP_hard_sigmoid_2,0.05854709222635597
MM_deepfd008_change_activation_function_mutated0_MP_hard_sigmoid_3,0.20412490362374713
MM_deepfd008_change_activation_function_mutated0_MP_linear_2,0.09111969111969112
MM_deepfd008_change_activation_function_mutated0_MP_linear_3,0.5377542811171129
MM_deepfd008_change_activation_function_mutated0_MP_relu_2,0.021545760031626806
MM_deepfd008_change_activation_function_mutated0_MP_selu_2,0.02903990517581983
MM_deepfd008_change_activation_function_mutated0_MP_selu_3,0.6049112882489072
MM_deepfd008_change_activation_function_mutated0_MP_sigmoid_2,0.0625978090766823
MM_deepfd008_change_activation_function_mutated0_MP_sigmoid_3,0.025286448044251286
MM_deepfd008_change_activation_function_mutated0_MP_softmax_2,0.36335095836087244
MM_deepfd008_change_activation_function_mutated0_MP_softmax_3,0.021096214511041007
MM_deepfd008_change_activation_function_mutated0_MP_softplus_2,0.025483998419597
MM_deepfd008_change_activation_function_mutated0_MP_softplus_3,0.032340761191086566
MM_deepfd008_change_activation_function_mutated0_MP_softsign_2,0.049029221415963914
MM_deepfd008_change_activation_function_mutated0_MP_softsign_3,0.5656817372730508
MM_deepfd008_change_activation_function_mutated0_MP_tanh_2,0.04025132534851758
MM_deepfd008_change_activation_function_mutated0_MP_tanh_3,0.579494073078333
MM_deepfd008_change_batch_size_mutated0_MP_128_128,0.035433070866141725
MM_deepfd008_change_batch_size_mutated0_MP_16_16,0.02248520710059172
MM_deepfd008_change_batch_size_mutated0_MP_64_64,0.02978303747534517
MM_deepfd008_change_batch_size_mutated0_MP_8_8,0.022704837117472853
MM_deepfd008_change_epochs_mutated0_MP_1,0.09356156389807431
MM_deepfd008_change_epochs_mutated0_MP_6,0.03174290220820189
MM_deepfd008_change_epochs_mutated0_MP_7,0.031003159557661926
MM_deepfd008_change_epochs_mutated0_MP_8,0.02346677183987379
MM_deepfd008_change_epochs_mutated0_MP_9,0.025635969236836916
MM_deepfd008_change_label_mutated0_MP_100,0.099636111592445
MM_deepfd008_change_label_mutated0_MP_12.5,0.026803310997240835
MM_deepfd008_change_label_mutated0_MP_25.0,0.026071499111198892
MM_deepfd008_change_label_mutated0_MP_3.12,0.023692003948667325
MM_deepfd008_change_label_mutated0_MP_50.0,0.0252465483234714
MM_deepfd008_change_label_mutated0_MP_6.25,0.02388943731490622
