,FM_deepfd037_faulty
MM_deepfd037_add_noise_mutated0_MP_100,0.8876 (reliable)
MM_deepfd037_add_noise_mutated0_MP_12.5,0.7554 (reliable)
MM_deepfd037_add_noise_mutated0_MP_25.0,0.9134 (reliable)
MM_deepfd037_add_noise_mutated0_MP_3.12,0.1735 (reliable)
MM_deepfd037_add_noise_mutated0_MP_50.0,0.9278 (reliable)
MM_deepfd037_add_noise_mutated0_MP_6.25,0.7977 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l1_1,0.8874 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l1_3,0.0041 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l1_5,0.0059 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l1_l2_1,0.8896 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l1_l2_3,0.0054 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l1_l2_5,0.0035 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l2_1,0.9185 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l2_3,0.0090 (reliable)
MM_deepfd037_add_weights_regularisation_mutated0_MP_l2_5,0.0076 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_elu_1,0.0433 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_elu_3,0.0148 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_elu_5,0.7857 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_hard_sigmoid_1,0.4977 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_hard_sigmoid_3,0.5417 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_hard_sigmoid_5,0.2639 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_linear_1,0.0060 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_linear_3,0.6032 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_linear_5,0.7985 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_relu_1,0.0057 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_relu_3,0.0247 (reliable)
MM_deepfd037_change_activation_function_mutated0_MP_relu_5,0.8104 (reliable)
