,FM_deepfd027_faulty
MM_deepfd027_GF_0.01_1,0.0516 (reliable)
MM_deepfd027_GF_0.1_1,0.1814 (reliable)
MM_deepfd027_GF_0.2_1,0.2670 (reliable)
MM_deepfd027_GF_0.6_1,0.3045 (reliable)
MM_deepfd027_GF_1.0_1,0.2724 (reliable)
MM_deepfd027_LA_0.01_1,0.0371 (reliable)
MM_deepfd027_LD_0.01_1,0.0000 (reliable)
MM_deepfd027_LR_0.01_1,0.0000 (reliable)
MM_deepfd027_NAI_0.01_1,0.2293 (reliable)
MM_deepfd027_NAI_0.1_1,0.2206 (unreliable)
MM_deepfd027_NAI_0.2_1,0.1960 (reliable)
MM_deepfd027_NEB_0.01_1,0.0882 (reliable)
MM_deepfd027_NEB_0.1_1,0.2720 (reliable)
MM_deepfd027_NEB_0.2_1,0.2750 (reliable)
MM_deepfd027_NEB_0.6_1,0.2113 (unreliable)
MM_deepfd027_NS_0.01_1,0.0813 (reliable)
MM_deepfd027_NS_0.1_1,0.2540 (reliable)
MM_deepfd027_NS_0.2_1,0.2612 (unreliable)
MM_deepfd027_NS_0.6_1,0.1970 (reliable)
MM_deepfd027_NS_1.0_1,0.1899 (reliable)
MM_deepfd027_WS_0.01_1,0.0703 (reliable)
MM_deepfd027_WS_0.1_1,0.2557 (reliable)
MM_deepfd027_WS_0.2_1,0.2611 (reliable)
MM_deepfd027_WS_0.6_1,0.1940 (reliable)
