,FM_defect4ml050_faulty
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_8,0.2502 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_hard_sigmoid_9,0.1242 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_1,0.2368 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_10,0.0134 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_3,0.2667 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_5,0.2613 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_8,0.2814 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_linear_9,0.2735 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_1,0.2840 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_3,0.2791 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_5,0.3049 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_8,0.2776 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_relu_9,0.2642 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_1,0.2657 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_10,0.0222 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_3,0.2563 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_5,0.2874 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_8,0.2749 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_selu_9,0.2735 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_sigmoid_1,0.2442 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_sigmoid_10,0.2600 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_sigmoid_3,0.2438 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_sigmoid_5,0.1080 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_sigmoid_8,0.2568 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_sigmoid_9,0.1329 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softmax_1,0.2520 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softmax_10,0.2731 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softmax_3,0.1830 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softmax_5,0.0171 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softmax_8,0.0150 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softmax_9,0.0131 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softplus_1,0.2500 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softplus_3,0.2640 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softplus_5,0.2630 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softplus_8,0.2420 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softplus_9,0.2847 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softsign_1,0.2597 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softsign_10,0.0137 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softsign_3,0.2360 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softsign_5,0.1733 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softsign_8,0.2443 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_softsign_9,0.2209 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_tanh_1,0.2430 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_tanh_3,0.2110 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_tanh_5,0.0367 (unreliable)
MM_defect4ml050_change_activation_function_mutated0_MP_tanh_8,0.1947 (reliable)
MM_defect4ml050_change_activation_function_mutated0_MP_tanh_9,0.0388 (reliable)
MM_defect4ml050_change_batch_size_mutated0_MP_128_128,0.2809 (unreliable)
MM_defect4ml050_change_batch_size_mutated0_MP_16_16,0.2674 (unreliable)
MM_defect4ml050_change_batch_size_mutated0_MP_64_64,0.2618 (unreliable)
MM_defect4ml050_change_batch_size_mutated0_MP_8_8,0.2812 (unreliable)
MM_defect4ml050_change_epochs_mutated0_MP_1,0.1903 (reliable)
MM_defect4ml050_change_epochs_mutated0_MP_10,0.2514 (unreliable)
MM_defect4ml050_change_epochs_mutated0_MP_15,0.2655 (unreliable)
MM_defect4ml050_change_epochs_mutated0_MP_20,0.2510 (unreliable)
MM_defect4ml050_change_epochs_mutated0_MP_25,0.2703 (unreliable)
MM_defect4ml050_change_epochs_mutated0_MP_30,0.2736 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_100,0.0445 (reliable)
MM_defect4ml050_change_label_mutated0_MP_12.5,0.2444 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_15.62,0.2500 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_18.75,0.2802 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_21.88,0.2533 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_25.0,0.2690 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_3.12,0.2696 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_50.0,0.2609 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_53.12,0.2139 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_56.25,0.2511 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_6.25,0.2601 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_62.5,0.2548 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_75.0,0.2570 (reliable)
MM_defect4ml050_change_label_mutated0_MP_78.12,0.2338 (reliable)
MM_defect4ml050_change_label_mutated0_MP_81.25,0.2560 (unreliable)
MM_defect4ml050_change_label_mutated0_MP_87.5,0.2102 (reliable)
MM_defect4ml050_change_learning_rate_mutated0_MP_False_0.0001,0.2306 (unreliable)
MM_defect4ml050_change_loss_function_mutated0_MP_binary_crossentropy,0.2656 (unreliable)
MM_defect4ml050_change_loss_function_mutated0_MP_categorical_hinge,0.0134 (reliable)
MM_defect4ml050_change_loss_function_mutated0_MP_hinge,0.0136 (reliable)
MM_defect4ml050_change_loss_function_mutated0_MP_huber_loss,0.0133 (reliable)
MM_defect4ml050_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.2778 (unreliable)
MM_defect4ml050_change_loss_function_mutated0_MP_logcosh,0.0160 (unreliable)
MM_defect4ml050_change_loss_function_mutated0_MP_mean_absolute_error,0.0137 (reliable)
MM_defect4ml050_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0135 (reliable)
MM_defect4ml050_change_loss_function_mutated0_MP_mean_squared_error,0.0137 (reliable)
MM_defect4ml050_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0132 (reliable)
MM_defect4ml050_change_loss_function_mutated0_MP_poisson,0.2671 (unreliable)
MM_defect4ml050_change_loss_function_mutated0_MP_squared_hinge,0.0135 (reliable)
MM_defect4ml050_change_optimisation_function_mutated0_MP_adadelta,0.1347 (reliable)
MM_defect4ml050_change_optimisation_function_mutated0_MP_adagrad,0.2341 (reliable)
MM_defect4ml050_change_optimisation_function_mutated0_MP_adam,0.2414 (unreliable)
MM_defect4ml050_change_optimisation_function_mutated0_MP_adamax,0.2595 (unreliable)
MM_defect4ml050_change_optimisation_function_mutated0_MP_nadam,0.2606 (unreliable)
MM_defect4ml050_change_optimisation_function_mutated0_MP_rmsprop,0.2279 (reliable)
MM_defect4ml050_change_optimisation_function_mutated0_MP_sgd,0.2715 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_constant_1,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_constant_10,0.2602 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_constant_3,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_constant_5,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_constant_8,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_constant_9,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.2323 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_normal_10,0.2737 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.2404 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.3033 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.2685 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_normal_9,0.2506 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.2733 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_uniform_10,0.2794 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.2823 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.2797 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.2895 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_glorot_uniform_9,0.2831 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_normal_1,0.2620 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_normal_10,0.2744 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_normal_3,0.2799 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_normal_5,0.2913 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_normal_8,0.2807 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_normal_9,0.2859 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_uniform_1,0.2761 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_uniform_10,0.3004 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_uniform_3,0.2854 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_uniform_5,0.2848 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_uniform_8,0.2765 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_he_uniform_9,0.2917 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.2867 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_normal_10,0.2706 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.2614 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.2958 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.2591 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_normal_9,0.2892 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.2691 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_uniform_10,0.2773 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.2433 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.2923 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.3025 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_lecun_uniform_9,0.2992 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_ones_1,0.0377 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_ones_10,0.2551 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_ones_3,0.0402 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_ones_5,0.0305 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_ones_8,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_ones_9,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_orthogonal_1,0.2882 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_orthogonal_10,0.2779 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_orthogonal_3,0.2816 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_orthogonal_5,0.2408 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_orthogonal_8,0.2828 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_orthogonal_9,0.2951 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_normal_1,0.3026 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_normal_10,0.2758 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_normal_3,0.2578 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_normal_5,0.2846 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_normal_8,0.2636 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_normal_9,0.2380 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_uniform_1,0.2711 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_uniform_10,0.2752 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_uniform_3,0.3084 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_uniform_5,0.2719 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_uniform_8,0.2483 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_random_uniform_9,0.2684 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.2693 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_truncated_normal_10,0.2825 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2649 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.2618 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.2717 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_truncated_normal_9,0.2817 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.2653 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_variance_scaling_10,0.2567 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.2632 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.2707 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_variance_scaling_8,0.2771 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_variance_scaling_9,0.2709 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_zeros_1,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_zeros_10,0.2842 (unreliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_zeros_3,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_zeros_5,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_zeros_8,0.0131 (reliable)
MM_defect4ml050_change_weights_initialisation_mutated0_MP_zeros_9,0.0131 (reliable)
MM_defect4ml050_make_output_classes_overlap_mutated0_MP_100,0.2009 (unreliable)
MM_defect4ml050_make_output_classes_overlap_mutated0_MP_12.5,0.3048 (unreliable)
MM_defect4ml050_make_output_classes_overlap_mutated0_MP_25.0,0.2282 (unreliable)
MM_defect4ml050_make_output_classes_overlap_mutated0_MP_3.12,0.2882 (unreliable)
MM_defect4ml050_make_output_classes_overlap_mutated0_MP_50.0,0.2522 (unreliable)
MM_defect4ml050_make_output_classes_overlap_mutated0_MP_6.25,0.2534 (unreliable)
MM_defect4ml050_remove_activation_function_mutated0_MP_1,0.2491 (unreliable)
MM_defect4ml050_remove_activation_function_mutated0_MP_10,0.0134 (reliable)
MM_defect4ml050_remove_activation_function_mutated0_MP_3,0.2543 (unreliable)
MM_defect4ml050_remove_activation_function_mutated0_MP_5,0.2526 (unreliable)
MM_defect4ml050_remove_activation_function_mutated0_MP_8,0.3120 (unreliable)
MM_defect4ml050_remove_activation_function_mutated0_MP_9,0.2647 (unreliable)
MM_defect4ml050_remove_bias_mutated0_MP_1,0.2589 (unreliable)
MM_defect4ml050_remove_bias_mutated0_MP_10,0.2880 (unreliable)
MM_defect4ml050_remove_bias_mutated0_MP_3,0.2731 (unreliable)
MM_defect4ml050_remove_bias_mutated0_MP_5,0.2718 (unreliable)
MM_defect4ml050_remove_bias_mutated0_MP_8,0.2826 (unreliable)
MM_defect4ml050_remove_bias_mutated0_MP_9,0.2763 (unreliable)
MM_defect4ml050_remove_validation_set_mutated0_MP,0.0444 (unreliable)
