,FM_deepfd014_faulty
MM_deepfd014_original0_GF_0.01_1,0.0522 (reliable)
MM_deepfd014_original0_LA_0.01_1,0.0490 (reliable)
MM_deepfd014_original0_NAI_0.01_1,0.0617 (reliable)
MM_deepfd014_original0_NEB_0.01_1,0.0501 (reliable)
MM_deepfd014_original0_NS_0.01_1,0.0544 (reliable)
MM_deepfd014_original0_WS_0.01_1,0.0473 (reliable)
MM_deepfd014_original1_GF_0.01_1,0.0083 (reliable)
MM_deepfd014_original1_LA_0.01_1,0.0033 (reliable)
MM_deepfd014_original1_NAI_0.01_1,0.0066 (reliable)
MM_deepfd014_original1_NEB_0.01_1,0.0052 (reliable)
MM_deepfd014_original1_NS_0.01_1,0.0096 (reliable)
MM_deepfd014_original1_WS_0.01_1,0.0040 (reliable)
MM_deepfd014_original2_GF_0.01_1,0.0059 (reliable)
MM_deepfd014_original2_LA_0.01_1,0.0051 (reliable)
MM_deepfd014_original2_NAI_0.01_1,0.0209 (reliable)
MM_deepfd014_original2_NEB_0.01_1,0.0137 (reliable)
MM_deepfd014_original2_NS_0.01_1,0.0155 (reliable)
MM_deepfd014_original2_WS_0.01_1,0.0143 (reliable)
MM_deepfd014_original3_GF_0.01_1,0.0277 (reliable)
MM_deepfd014_original3_LA_0.01_1,0.0265 (reliable)
MM_deepfd014_original3_NAI_0.01_1,0.0375 (reliable)
MM_deepfd014_original3_NEB_0.01_1,0.0266 (reliable)
MM_deepfd014_original3_NS_0.01_1,0.0339 (reliable)
MM_deepfd014_original3_WS_0.01_1,0.0595 (reliable)
MM_deepfd014_original4_GF_0.01_1,0.0156 (reliable)
MM_deepfd014_original4_LA_0.01_1,0.0132 (reliable)
MM_deepfd014_original4_NAI_0.01_1,0.0269 (reliable)
MM_deepfd014_original4_NEB_0.01_1,0.0199 (reliable)
MM_deepfd014_original4_NS_0.01_1,0.0239 (reliable)
MM_deepfd014_original4_WS_0.01_1,0.0170 (reliable)
