,FM_deeplocalize028_faulty
MM_deeplocalize028_original0_GF_0.01_1,0.0758 (unreliable)
MM_deeplocalize028_original0_LD_0.01_1,0.0584 (unreliable)
MM_deeplocalize028_original0_LR_0.01_1,0.0584 (unreliable)
MM_deeplocalize028_original0_NAI_0.01_1,0.2109 (unreliable)
MM_deeplocalize028_original0_NEB_0.01_1,0.0735 (unreliable)
MM_deeplocalize028_original0_NS_0.01_1,0.0889 (unreliable)
MM_deeplocalize028_original0_WS_0.01_1,0.2045 (unreliable)
MM_deeplocalize028_original1_GF_0.01_1,0.2117 (unreliable)
MM_deeplocalize028_original1_LA_0.01_1,0.1716 (unreliable)
MM_deeplocalize028_original1_LD_0.01_1,0.1716 (unreliable)
MM_deeplocalize028_original1_LR_0.01_1,0.1716 (unreliable)
MM_deeplocalize028_original1_NAI_0.01_1,0.2239 (reliable)
MM_deeplocalize028_original1_NEB_0.01_1,0.2015 (unreliable)
MM_deeplocalize028_original1_NS_0.01_1,0.2353 (unreliable)
MM_deeplocalize028_original1_WS_0.01_1,0.2676 (unreliable)
MM_deeplocalize028_original2_GF_0.01_1,0.1286 (unreliable)
MM_deeplocalize028_original2_LA_0.01_1,0.0986 (unreliable)
MM_deeplocalize028_original2_LD_0.01_1,0.0986 (unreliable)
MM_deeplocalize028_original2_LR_0.01_1,0.0986 (unreliable)
MM_deeplocalize028_original2_NAI_0.01_1,0.2682 (unreliable)
MM_deeplocalize028_original2_NEB_0.01_1,0.1189 (unreliable)
MM_deeplocalize028_original2_NS_0.01_1,0.1310 (unreliable)
MM_deeplocalize028_original2_WS_0.01_1,0.2754 (unreliable)
MM_deeplocalize028_original3_GF_0.01_1,0.1688 (unreliable)
MM_deeplocalize028_original3_LA_0.01_1,0.1742 (unreliable)
MM_deeplocalize028_original3_LD_0.01_1,0.1613 (unreliable)
MM_deeplocalize028_original3_LR_0.01_1,0.1613 (unreliable)
MM_deeplocalize028_original3_NAI_0.01_1,0.2667 (unreliable)
MM_deeplocalize028_original3_NEB_0.01_1,0.1830 (unreliable)
MM_deeplocalize028_original3_NS_0.01_1,0.1757 (unreliable)
MM_deeplocalize028_original3_WS_0.01_1,0.3355 (unreliable)
MM_deeplocalize028_original4_GF_0.01_1,0.0889 (unreliable)
MM_deeplocalize028_original4_LA_0.01_1,0.0647 (unreliable)
MM_deeplocalize028_original4_LD_0.01_1,0.0647 (unreliable)
MM_deeplocalize028_original4_LR_0.01_1,0.0647 (unreliable)
MM_deeplocalize028_original4_NAI_0.01_1,0.3168 (unreliable)
MM_deeplocalize028_original4_NEB_0.01_1,0.0667 (unreliable)
MM_deeplocalize028_original4_WS_0.01_1,0.1538 (unreliable)
