,FM_deepfd031_faulty
MM_deepfd031_original0_GF_0.01_1,0.0637 (reliable)
MM_deepfd031_original0_LA_0.01_1,0.0521 (reliable)
MM_deepfd031_original0_LD_0.01_1,0.0484 (reliable)
MM_deepfd031_original0_LR_0.01_1,0.3735 (unreliable)
MM_deepfd031_original0_NAI_0.01_1,0.4867 (unreliable)
MM_deepfd031_original0_NEB_0.01_1,0.3472 (unreliable)
MM_deepfd031_original0_NS_0.01_1,0.0519 (reliable)
MM_deepfd031_original0_WS_0.01_1,0.1845 (reliable)
MM_deepfd031_original1_GF_0.01_1,0.0485 (reliable)
MM_deepfd031_original1_LA_0.01_1,0.0417 (reliable)
MM_deepfd031_original1_LD_0.01_1,0.0416 (reliable)
MM_deepfd031_original1_LR_0.01_1,0.5738 (unreliable)
MM_deepfd031_original1_NAI_0.01_1,0.5541 (unreliable)
MM_deepfd031_original1_NEB_0.01_1,0.6775 (unreliable)
MM_deepfd031_original1_NS_0.01_1,0.7982 (unreliable)
MM_deepfd031_original1_WS_0.01_1,0.3468 (unreliable)
MM_deepfd031_original2_GF_0.01_1,0.1733 (reliable)
MM_deepfd031_original2_LA_0.01_1,0.3819 (unreliable)
MM_deepfd031_original2_LD_0.01_1,0.1067 (reliable)
MM_deepfd031_original2_LR_0.01_1,0.3700 (reliable)
MM_deepfd031_original2_NAI_0.01_1,0.3793 (unreliable)
MM_deepfd031_original2_NEB_0.01_1,0.7067 (unreliable)
MM_deepfd031_original2_NS_0.01_1,0.5640 (unreliable)
MM_deepfd031_original2_WS_0.01_1,0.2303 (reliable)
MM_deepfd031_original3_GF_0.01_1,0.5533 (unreliable)
MM_deepfd031_original3_LA_0.01_1,0.0825 (reliable)
MM_deepfd031_original3_LD_0.01_1,0.0734 (reliable)
MM_deepfd031_original3_LR_0.01_1,0.3730 (reliable)
MM_deepfd031_original3_NAI_0.01_1,0.3199 (unreliable)
MM_deepfd031_original3_NEB_0.01_1,0.6541 (unreliable)
MM_deepfd031_original3_NS_0.01_1,0.4621 (unreliable)
MM_deepfd031_original3_WS_0.01_1,0.0787 (reliable)
MM_deepfd031_original4_GF_0.01_1,0.1226 (reliable)
MM_deepfd031_original4_LA_0.01_1,0.0529 (reliable)
MM_deepfd031_original4_LD_0.01_1,0.0503 (reliable)
MM_deepfd031_original4_LR_0.01_1,0.0461 (reliable)
MM_deepfd031_original4_NAI_0.01_1,0.0915 (reliable)
MM_deepfd031_original4_NEB_0.01_1,0.2766 (unreliable)
MM_deepfd031_original4_NS_0.01_1,0.6555 (unreliable)
MM_deepfd031_original4_WS_0.01_1,0.1554 (unreliable)
