,FM_deeplocalize027_faulty
MM_deeplocalize027_original0_GF_0.01_1,0.14926944426721112
MM_deeplocalize027_original0_LA_0.01_1,0.27348668652682656
MM_deeplocalize027_original0_LD_0.01_1,0.09513755598208576
MM_deeplocalize027_original0_LR_0.01_1,0.09513755598208576
MM_deeplocalize027_original0_NAI_0.01_1,0.21977547495682212
MM_deeplocalize027_original0_NEB_0.01_1,0.12907352329783492
MM_deeplocalize027_original0_NS_0.01_1,0.13097953444774255
MM_deeplocalize027_original0_WS_0.01_1,0.14236887497604292
MM_deeplocalize027_original1_GF_0.01_1,0.10093182618719777
MM_deeplocalize027_original1_LA_0.01_1,0.3859154026232241
MM_deeplocalize027_original1_LD_0.01_1,0.07276353459645513
MM_deeplocalize027_original1_LR_0.01_1,0.07276353459645513
MM_deeplocalize027_original1_NAI_0.01_1,0.34433648764123176
MM_deeplocalize027_original1_NEB_0.01_1,0.08292055323255064
MM_deeplocalize027_original1_NS_0.01_1,0.12340710932260228
MM_deeplocalize027_original1_WS_0.01_1,0.09937788609543356
MM_deeplocalize027_original2_GF_0.01_1,0.08650738323087648
MM_deeplocalize027_original2_LA_0.01_1,0.24310683241424433
MM_deeplocalize027_original2_LD_0.01_1,0.06080416362540066
MM_deeplocalize027_original2_LR_0.01_1,0.06080416362540066
MM_deeplocalize027_original2_NAI_0.01_1,0.2335565912528164
MM_deeplocalize027_original2_NEB_0.01_1,0.06684865413915693
MM_deeplocalize027_original2_NS_0.01_1,0.15747129993501874
MM_deeplocalize027_original2_WS_0.01_1,0.07522791574976422
MM_deeplocalize027_original3_GF_0.01_1,0.11696223526409799
MM_deeplocalize027_original3_LA_0.01_1,0.09252726106478512
MM_deeplocalize027_original3_LD_0.01_1,0.08966092451801237
MM_deeplocalize027_original3_LR_0.01_1,0.08966092451801237
MM_deeplocalize027_original3_NAI_0.01_1,0.34226960196808176
MM_deeplocalize027_original3_NEB_0.01_1,0.11578980770451228
MM_deeplocalize027_original3_NS_0.01_1,0.1177130763804271
MM_deeplocalize027_original3_WS_0.01_1,0.1277059747923415
MM_deeplocalize027_original4_GF_0.01_1,0.08476283403103459
MM_deeplocalize027_original4_LA_0.01_1,0.06128858293944105
MM_deeplocalize027_original4_LD_0.01_1,0.06128858293944105
MM_deeplocalize027_original4_LR_0.01_1,0.06128858293944105
MM_deeplocalize027_original4_NAI_0.01_1,0.12544914857053585
MM_deeplocalize027_original4_NEB_0.01_1,0.1717963066592054
MM_deeplocalize027_original4_NS_0.01_1,0.0795064241190688
MM_deeplocalize027_original4_WS_0.01_1,0.07047001008064517
