,FM_defect4ml091_faulty
MM_defect4ml091_original0_GF_0.01_1,0.014775764775764772
MM_defect4ml091_original0_LA_0.01_1,0.014589846657734107
MM_defect4ml091_original0_NAI_0.01_1,0.027992208354375585
MM_defect4ml091_original0_NEB_0.01_1,0.017150493726334544
MM_defect4ml091_original0_NS_0.01_1,0.015758468335787923
MM_defect4ml091_original0_WS_0.01_1,0.017013367646007575
MM_defect4ml091_original1_GF_0.01_1,0.016383675901102176
MM_defect4ml091_original1_LA_0.01_1,0.0161121103117506
MM_defect4ml091_original1_NAI_0.01_1,0.03602972101500071
MM_defect4ml091_original1_NEB_0.01_1,0.01612543657575983
MM_defect4ml091_original1_NS_0.01_1,0.019058789033866003
MM_defect4ml091_original1_WS_0.01_1,0.01898577612863327
MM_defect4ml091_original2_GF_0.01_1,0.014666376243374716
MM_defect4ml091_original2_LA_0.01_1,0.04156597390043499
MM_defect4ml091_original2_NAI_0.01_1,0.044906900328587074
MM_defect4ml091_original2_NEB_0.01_1,0.0160439096474562
MM_defect4ml091_original2_NS_0.01_1,0.014242826223556515
MM_defect4ml091_original2_WS_0.01_1,0.015961288458760655
MM_defect4ml091_original3_GF_0.01_1,0.02835665376600179
MM_defect4ml091_original3_LA_0.01_1,0.027063296801610383
MM_defect4ml091_original3_NAI_0.01_1,0.048392695966118164
MM_defect4ml091_original3_NEB_0.01_1,0.023888475333288216
MM_defect4ml091_original3_NS_0.01_1,0.0462089639540835
MM_defect4ml091_original3_WS_0.01_1,0.03575951724651718
MM_defect4ml091_original4_GF_0.01_1,0.020686553740068957
MM_defect4ml091_original4_LA_0.01_1,0.01978872191638149
MM_defect4ml091_original4_NAI_0.01_1,0.0463768115942029
MM_defect4ml091_original4_NEB_0.01_1,0.022399761069215263
MM_defect4ml091_original4_NS_0.01_1,0.02525289280256168
MM_defect4ml091_original4_WS_0.01_1,0.026557863501483682
