,FM_deepfd030_faulty
MM_deepfd030_GF_0.01_1,0.0000 (reliable)
MM_deepfd030_GF_0.1_1,0.0147 (reliable)
MM_deepfd030_GF_0.2_1,0.0425 (reliable)
MM_deepfd030_GF_0.6_1,0.0439 (reliable)
MM_deepfd030_GF_1.0_1,0.0405 (reliable)
MM_deepfd030_LA_0.01_1,0.0000 (reliable)
MM_deepfd030_NAI_0.01_1,0.0000 (reliable)
MM_deepfd030_NAI_0.1_1,0.0000 (reliable)
MM_deepfd030_NEB_0.01_1,0.0000 (reliable)
MM_deepfd030_NEB_0.1_1,0.0241 (reliable)
MM_deepfd030_NS_0.01_1,0.0033 (reliable)
MM_deepfd030_WS_0.01_1,0.0000 (reliable)
MM_deepfd030_WS_0.1_1,0.0080 (reliable)
