,FM_defect4ml088_faulty
MM_defect4ml088_change_activation_function_mutated0_MP_relu_12,0.2090 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_relu_14,0.2945 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_relu_15,0.6540 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_relu_2,0.1425 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_relu_4,0.1111 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_relu_5,0.1153 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_relu_7,0.0930 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_relu_8,0.1671 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_1,0.1031 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_11,0.1051 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_12,0.1915 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_14,0.1684 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_15,0.7314 (unreliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_2,0.1151 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_4,0.1458 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_5,0.1155 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_7,0.1192 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_selu_8,0.1410 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_1,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_11,0.1489 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_12,0.1557 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_14,0.1003 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_15,0.0722 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_2,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_4,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_5,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_7,0.2058 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_sigmoid_8,0.2916 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_1,0.1966 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_11,0.1308 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_12,0.0758 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_14,0.0562 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_15,0.1102 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_2,0.1429 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_4,0.1542 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_5,0.1834 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_7,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softmax_8,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_1,0.2642 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_11,0.1041 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_12,0.1125 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_14,0.0989 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_15,0.0663 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_2,0.1905 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_4,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_5,0.1611 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_7,0.2220 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softplus_8,0.3211 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_1,0.1257 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_11,0.0923 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_12,0.1757 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_14,0.1244 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_15,0.5777 (unreliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_2,0.1097 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_4,0.1244 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_5,0.0801 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_7,0.1451 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_softsign_8,0.1316 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_1,0.1852 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_11,0.1145 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_12,0.1571 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_14,0.1745 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_15,0.4152 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_2,0.0561 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_4,0.0749 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_5,0.1667 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_7,0.1354 (reliable)
MM_defect4ml088_change_activation_function_mutated0_MP_tanh_8,0.1447 (reliable)
MM_defect4ml088_change_batch_size_mutated0_MP_32_32,0.1077 (reliable)
MM_defect4ml088_change_batch_size_mutated0_MP_4_4,0.1540 (reliable)
MM_defect4ml088_change_batch_size_mutated0_MP_64_64,0.1039 (reliable)
MM_defect4ml088_change_batch_size_mutated0_MP_8_8,0.1506 (reliable)
MM_defect4ml088_change_dropout_rate_mutated0_MP_0.125_0.125_13,0.1535 (reliable)
MM_defect4ml088_change_dropout_rate_mutated0_MP_0.25_0.25_13,0.2101 (reliable)
MM_defect4ml088_change_dropout_rate_mutated0_MP_0.75_0.75_13,0.0650 (reliable)
MM_defect4ml088_change_dropout_rate_mutated0_MP_0.9_0.9_13,0.1564 (reliable)
MM_defect4ml088_change_epochs_mutated0_MP_1,0.2771 (reliable)
MM_defect4ml088_change_epochs_mutated0_MP_6,0.1744 (reliable)
MM_defect4ml088_change_epochs_mutated0_MP_7,0.1169 (reliable)
MM_defect4ml088_change_epochs_mutated0_MP_8,0.0951 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.0001,0.1275 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00015,0.1584 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00018,0.1075 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.0002,0.1307 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00021,0.1281 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00022,0.0853 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00024,0.1046 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00025,0.1266 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00026,0.0840 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00027,0.1169 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00033,0.0984 (reliable)
MM_defect4ml088_change_learning_rate_mutated0_MP_False_0.00055,0.1300 (reliable)
MM_defect4ml088_change_loss_function_mutated0_MP_categorical_hinge,0.5134 (reliable)
MM_defect4ml088_change_loss_function_mutated0_MP_hinge,0.6200 (unreliable)
MM_defect4ml088_change_loss_function_mutated0_MP_huber_loss,0.3990 (reliable)
MM_defect4ml088_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.8373 (unreliable)
MM_defect4ml088_change_loss_function_mutated0_MP_logcosh,0.6355 (reliable)
MM_defect4ml088_change_loss_function_mutated0_MP_mean_absolute_error,0.4606 (reliable)
MM_defect4ml088_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.6734 (unreliable)
MM_defect4ml088_change_loss_function_mutated0_MP_mean_squared_error,0.8028 (unreliable)
MM_defect4ml088_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.7256 (unreliable)
MM_defect4ml088_change_loss_function_mutated0_MP_poisson,0.5985 (reliable)
MM_defect4ml088_change_loss_function_mutated0_MP_squared_hinge,0.7519 (unreliable)
MM_defect4ml088_change_optimisation_function_mutated0_MP_adadelta,0.1639 (reliable)
MM_defect4ml088_change_optimisation_function_mutated0_MP_adagrad,0.1611 (reliable)
MM_defect4ml088_change_optimisation_function_mutated0_MP_adam,0.1023 (reliable)
MM_defect4ml088_change_optimisation_function_mutated0_MP_adamax,0.1134 (reliable)
MM_defect4ml088_change_optimisation_function_mutated0_MP_nadam,0.1000 (reliable)
MM_defect4ml088_change_optimisation_function_mutated0_MP_sgd,0.2172 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_constant_1,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_constant_11,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_constant_14,0.0758 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_constant_4,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_constant_7,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.0694 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_normal_11,0.1466 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_normal_14,0.1218 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.0718 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.1008 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.0909 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_uniform_11,0.0833 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_uniform_14,0.0933 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.1340 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.0736 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_normal_1,0.1045 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_normal_11,0.1355 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_normal_14,0.1462 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_normal_4,0.0846 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_normal_7,0.1361 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1237 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_uniform_11,0.1139 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_uniform_14,0.0833 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_uniform_4,0.1155 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_he_uniform_7,0.1321 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.1132 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_normal_11,0.0888 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_normal_14,0.1026 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.1309 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.2137 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.1088 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_uniform_11,0.1873 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_uniform_14,0.1309 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.0920 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.1605 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_ones_1,0.2293 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_ones_11,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_ones_14,0.1166 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_ones_4,0.1684 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_ones_7,0.2241 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0979 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_orthogonal_11,0.1141 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_orthogonal_14,0.1093 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_orthogonal_4,0.1569 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_orthogonal_7,0.1934 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_normal_1,0.0720 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_normal_11,0.2302 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_normal_14,0.0962 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_normal_4,0.1043 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_normal_7,0.1684 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0960 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_uniform_11,0.1152 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_uniform_14,0.1316 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_uniform_4,0.1142 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_random_uniform_7,0.0682 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.1047 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_truncated_normal_11,0.0890 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_truncated_normal_14,0.1194 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.1186 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.1514 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.1597 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_variance_scaling_11,0.0990 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_variance_scaling_14,0.1178 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.1512 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.1128 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_zeros_1,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_zeros_11,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_zeros_14,0.1342 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_zeros_4,0.1611 (reliable)
MM_defect4ml088_change_weights_initialisation_mutated0_MP_zeros_7,0.1611 (reliable)
MM_defect4ml088_disable_batching_mutated0_MP,0.1059 (reliable)
MM_defect4ml088_remove_bias_mutated0_MP_1,0.0874 (reliable)
MM_defect4ml088_remove_bias_mutated0_MP_11,0.1137 (reliable)
MM_defect4ml088_remove_bias_mutated0_MP_14,0.0670 (reliable)
MM_defect4ml088_remove_bias_mutated0_MP_4,0.1237 (reliable)
MM_defect4ml088_remove_bias_mutated0_MP_7,0.1852 (reliable)
MM_defect4ml088_remove_validation_set_mutated0_MP,0.0857 (reliable)
