,FM_defect4ml091_faulty
MM_defect4ml091_original0_GF_0.01_1,0.0148 (reliable)
MM_defect4ml091_original0_LA_0.01_1,0.0146 (reliable)
MM_defect4ml091_original0_NAI_0.01_1,0.0280 (reliable)
MM_defect4ml091_original0_NEB_0.01_1,0.0172 (reliable)
MM_defect4ml091_original0_NS_0.01_1,0.0158 (reliable)
MM_defect4ml091_original0_WS_0.01_1,0.0170 (reliable)
MM_defect4ml091_original1_GF_0.01_1,0.0164 (reliable)
MM_defect4ml091_original1_LA_0.01_1,0.0161 (reliable)
MM_defect4ml091_original1_NAI_0.01_1,0.0360 (reliable)
MM_defect4ml091_original1_NEB_0.01_1,0.0161 (reliable)
MM_defect4ml091_original1_NS_0.01_1,0.0191 (reliable)
MM_defect4ml091_original1_WS_0.01_1,0.0190 (reliable)
MM_defect4ml091_original2_GF_0.01_1,0.0147 (reliable)
MM_defect4ml091_original2_LA_0.01_1,0.0416 (reliable)
MM_defect4ml091_original2_NAI_0.01_1,0.0449 (reliable)
MM_defect4ml091_original2_NEB_0.01_1,0.0160 (reliable)
MM_defect4ml091_original2_NS_0.01_1,0.0142 (reliable)
MM_defect4ml091_original2_WS_0.01_1,0.0160 (reliable)
MM_defect4ml091_original3_GF_0.01_1,0.0284 (reliable)
MM_defect4ml091_original3_LA_0.01_1,0.0271 (reliable)
MM_defect4ml091_original3_NAI_0.01_1,0.0484 (reliable)
MM_defect4ml091_original3_NEB_0.01_1,0.0239 (reliable)
MM_defect4ml091_original3_NS_0.01_1,0.0462 (reliable)
MM_defect4ml091_original3_WS_0.01_1,0.0358 (reliable)
MM_defect4ml091_original4_GF_0.01_1,0.0207 (reliable)
MM_defect4ml091_original4_LA_0.01_1,0.0198 (reliable)
MM_defect4ml091_original4_NAI_0.01_1,0.0464 (reliable)
MM_defect4ml091_original4_NEB_0.01_1,0.0224 (reliable)
MM_defect4ml091_original4_NS_0.01_1,0.0253 (reliable)
MM_defect4ml091_original4_WS_0.01_1,0.0266 (reliable)
