,FM_deeplocalize027_faulty
MM_deeplocalize027_change_activation_function_mutated0_MP_sigmoid_6,0.0826 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_sigmoid_8,0.0845 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softmax_1,0.2116 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softmax_3,0.1670 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softmax_6,0.5535 (unreliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softmax_8,0.1004 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softplus_1,0.2989 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softplus_3,0.3890 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softplus_6,0.0991 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softplus_8,0.0792 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softsign_1,0.0940 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softsign_3,0.1129 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_softsign_6,0.1101 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_tanh_1,0.1005 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_tanh_3,0.1551 (reliable)
MM_deeplocalize027_change_activation_function_mutated0_MP_tanh_6,0.1045 (reliable)
MM_deeplocalize027_change_batch_size_mutated0_MP_1000_1000,0.1232 (reliable)
MM_deeplocalize027_change_batch_size_mutated0_MP_125_125,0.0860 (reliable)
MM_deeplocalize027_change_batch_size_mutated0_MP_2000_2000,0.1707 (reliable)
MM_deeplocalize027_change_batch_size_mutated0_MP_250_250,0.0838 (reliable)
MM_deeplocalize027_change_dropout_rate_mutated0_MP_0.125_0.125_7,0.0963 (reliable)
MM_deeplocalize027_change_dropout_rate_mutated0_MP_0.25_0.25_7,0.0970 (reliable)
MM_deeplocalize027_change_dropout_rate_mutated0_MP_0.75_0.75_7,0.1334 (reliable)
MM_deeplocalize027_change_dropout_rate_mutated0_MP_0.9_0.9_7,0.2440 (reliable)
MM_deeplocalize027_change_epochs_mutated0_MP_1,0.2859 (reliable)
MM_deeplocalize027_change_epochs_mutated0_MP_3,0.1252 (reliable)
MM_deeplocalize027_change_epochs_mutated0_MP_4,0.1050 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_100,0.1967 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_25.0,0.0995 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_31.25,0.1063 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_34.38,0.1034 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_37.5,0.1219 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_50.0,0.1319 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_53.12,0.1297 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_56.25,0.1263 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_62.5,0.1361 (reliable)
MM_deeplocalize027_change_label_mutated0_MP_75.0,0.1593 (reliable)
MM_deeplocalize027_change_learning_rate_mutated0_MP_False_0.0001,0.1698 (reliable)
MM_deeplocalize027_change_learning_rate_mutated0_MP_False_0.00055,0.1206 (reliable)
MM_deeplocalize027_change_learning_rate_mutated0_MP_False_0.00078,0.1018 (reliable)
MM_deeplocalize027_change_learning_rate_mutated0_MP_False_0.00084,0.1033 (reliable)
MM_deeplocalize027_change_learning_rate_mutated0_MP_False_0.00089,0.0930 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_binary_crossentropy,0.0962 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_categorical_hinge,0.1711 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_hinge,0.7896 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_huber_loss,0.2669 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0902 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_logcosh,0.0953 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_mean_absolute_error,0.7760 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.7915 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_mean_squared_error,0.2563 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.2476 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_poisson,0.0951 (reliable)
MM_deeplocalize027_change_loss_function_mutated0_MP_squared_hinge,0.4615 (unreliable)
MM_deeplocalize027_change_optimisation_function_mutated0_MP_adadelta,0.5644 (reliable)
MM_deeplocalize027_change_optimisation_function_mutated0_MP_adagrad,0.4376 (reliable)
MM_deeplocalize027_change_optimisation_function_mutated0_MP_adamax,0.1440 (reliable)
MM_deeplocalize027_change_optimisation_function_mutated0_MP_nadam,0.1191 (reliable)
MM_deeplocalize027_change_optimisation_function_mutated0_MP_rmsprop,0.1087 (reliable)
MM_deeplocalize027_change_optimisation_function_mutated0_MP_sgd,0.3702 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_constant_1,0.8322 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_constant_3,0.8544 (unreliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_constant_6,0.8188 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_constant_8,0.0848 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.0996 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.0964 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.1028 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.0948 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.1052 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.0976 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.0821 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.0963 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_normal_1,0.0962 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_normal_3,0.1019 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_normal_6,0.0892 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_normal_8,0.0892 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_uniform_1,0.0916 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_uniform_3,0.0970 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_uniform_6,0.0874 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_he_uniform_8,0.0847 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0971 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.0894 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.0922 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.0949 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0892 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.0948 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.0958 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.0963 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_ones_1,0.3047 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_ones_3,0.8017 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_ones_6,0.8326 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_ones_8,0.0845 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0888 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_orthogonal_3,0.0904 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_orthogonal_6,0.0907 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_orthogonal_8,0.0893 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_normal_1,0.0928 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_normal_3,0.0958 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_normal_6,0.0989 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_normal_8,0.0971 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0986 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_uniform_3,0.0981 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_uniform_6,0.1006 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_random_uniform_8,0.0967 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.0920 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.1009 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.0905 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.0877 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0937 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.0972 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.0930 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_variance_scaling_8,0.0922 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_zeros_1,0.7979 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_zeros_3,0.8175 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_zeros_6,0.7962 (reliable)
MM_deeplocalize027_change_weights_initialisation_mutated0_MP_zeros_8,0.0949 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_12.38,0.1123 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_18.57,0.1166 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_21.66,0.1087 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_24.75,0.1240 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_49.5,0.1454 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_6.19,0.0959 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_9.29,0.1050 (reliable)
MM_deeplocalize027_delete_training_data_mutated0_MP_99,0.7885 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_100,0.1365 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_25.0,0.0988 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_37.5,0.1168 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_43.75,0.0930 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_46.88,0.1027 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_50.0,0.1055 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_53.12,0.1107 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_56.25,0.1073 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_62.5,0.1145 (reliable)
MM_deeplocalize027_make_output_classes_overlap_mutated0_MP_75.0,0.1358 (reliable)
MM_deeplocalize027_remove_activation_function_mutated0_MP_1,0.0959 (reliable)
MM_deeplocalize027_remove_activation_function_mutated0_MP_3,0.1444 (reliable)
MM_deeplocalize027_remove_activation_function_mutated0_MP_6,0.1578 (reliable)
MM_deeplocalize027_remove_bias_mutated0_MP_1,0.0879 (reliable)
MM_deeplocalize027_remove_bias_mutated0_MP_3,0.0934 (reliable)
MM_deeplocalize027_remove_bias_mutated0_MP_6,0.0938 (reliable)
MM_deeplocalize027_remove_bias_mutated0_MP_8,0.1004 (reliable)
MM_deeplocalize027_remove_validation_set_mutated0_MP,0.1017 (reliable)
MM_deeplocalize027_unbalance_train_data_mutated0_MP_100,0.1014 (reliable)
