,FM_cleanml016_faulty
MM_cleanml016_original0_GF_0.01_1,0.2600 (reliable)
MM_cleanml016_original0_LA_0.01_1,0.2940 (reliable)
MM_cleanml016_original0_NAI_0.01_1,0.2883 (reliable)
MM_cleanml016_original0_NEB_0.01_1,0.2655 (reliable)
MM_cleanml016_original0_NS_0.01_1,0.2682 (reliable)
MM_cleanml016_original0_WS_0.01_1,0.2579 (reliable)
MM_cleanml016_original1_GF_0.01_1,0.2696 (reliable)
MM_cleanml016_original1_LA_0.01_1,0.3003 (reliable)
MM_cleanml016_original1_NAI_0.01_1,0.2827 (reliable)
MM_cleanml016_original1_NEB_0.01_1,0.2398 (reliable)
MM_cleanml016_original1_NS_0.01_1,0.2929 (reliable)
MM_cleanml016_original1_WS_0.01_1,0.2952 (reliable)
MM_cleanml016_original2_GF_0.01_1,0.2758 (reliable)
MM_cleanml016_original2_LA_0.01_1,0.1838 (reliable)
MM_cleanml016_original2_NAI_0.01_1,0.3045 (reliable)
MM_cleanml016_original2_NEB_0.01_1,0.2726 (reliable)
MM_cleanml016_original2_WS_0.01_1,0.2989 (reliable)
MM_cleanml016_original3_GF_0.01_1,0.2739 (reliable)
MM_cleanml016_original3_LA_0.01_1,0.2745 (reliable)
MM_cleanml016_original3_NAI_0.01_1,0.3011 (reliable)
MM_cleanml016_original3_NEB_0.01_1,0.2623 (reliable)
MM_cleanml016_original3_NS_0.01_1,0.2857 (reliable)
MM_cleanml016_original3_WS_0.01_1,0.2975 (reliable)
MM_cleanml016_original4_GF_0.01_1,0.2497 (reliable)
MM_cleanml016_original4_LA_0.01_1,0.1514 (reliable)
MM_cleanml016_original4_NAI_0.01_1,0.2758 (reliable)
MM_cleanml016_original4_NEB_0.01_1,0.2537 (reliable)
MM_cleanml016_original4_NS_0.01_1,0.2658 (reliable)
MM_cleanml016_original4_WS_0.01_1,0.2795 (reliable)
