,FM_cleanml002_faulty
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00078,0.0271 (reliable)
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00084,0.0277 (reliable)
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00085,0.0329 (reliable)
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00086,0.0295 (reliable)
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00089,0.0272 (reliable)
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00092,0.0271 (reliable)
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00093,0.0227 (reliable)
MM_cleanml002_change_learning_rate_mutated0_MP_False_0.00094,0.0210 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_binary_crossentropy,0.0248 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_categorical_crossentropy,0.1919 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_categorical_hinge,0.0665 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_hinge,0.0657 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_huber_loss,0.0227 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.3417 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_logcosh,0.0208 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_mean_absolute_error,0.0638 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1919 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_mean_squared_error,0.0202 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0194 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_poisson,0.0322 (reliable)
MM_cleanml002_change_loss_function_mutated0_MP_squared_hinge,0.0523 (reliable)
MM_cleanml002_change_optimisation_function_mutated0_MP_adadelta,0.2124 (reliable)
MM_cleanml002_change_optimisation_function_mutated0_MP_adagrad,0.2661 (reliable)
MM_cleanml002_change_optimisation_function_mutated0_MP_adamax,0.0736 (reliable)
MM_cleanml002_change_optimisation_function_mutated0_MP_nadam,0.0243 (reliable)
MM_cleanml002_change_optimisation_function_mutated0_MP_rmsprop,0.0375 (reliable)
MM_cleanml002_change_optimisation_function_mutated0_MP_sgd,0.2160 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_constant_1,0.1919 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_constant_2,0.0279 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.0214 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.0289 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.0231 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.0255 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_he_normal_1,0.0342 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_he_normal_2,0.0225 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_he_uniform_1,0.0296 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_he_uniform_2,0.0238 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_identity_1,0.1278 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_identity_2,0.0393 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0284 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.0251 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0235 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.0223 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_ones_1,0.1257 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_ones_2,0.1675 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_orthogonal_1,0.0232 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_orthogonal_2,0.0258 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_random_normal_1,0.0288 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_random_normal_2,0.0281 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_random_uniform_1,0.0215 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_random_uniform_2,0.0233 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.0290 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.0213 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0292 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.0240 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_zeros_1,0.1919 (reliable)
MM_cleanml002_change_weights_initialisation_mutated0_MP_zeros_2,0.0347 (reliable)
MM_cleanml002_delete_training_data_mutated0_MP_12.38,0.0254 (reliable)
MM_cleanml002_delete_training_data_mutated0_MP_24.75,0.0439 (reliable)
MM_cleanml002_delete_training_data_mutated0_MP_3.1,0.0267 (reliable)
MM_cleanml002_delete_training_data_mutated0_MP_49.5,0.0673 (reliable)
MM_cleanml002_delete_training_data_mutated0_MP_6.19,0.0264 (reliable)
MM_cleanml002_delete_training_data_mutated0_MP_9.29,0.0304 (reliable)
MM_cleanml002_delete_training_data_mutated0_MP_99,0.2873 (reliable)
MM_cleanml002_disable_batching_mutated0_MP,0.2367 (reliable)
MM_cleanml002_make_output_classes_overlap_mutated0_MP_100,0.3254 (reliable)
MM_cleanml002_make_output_classes_overlap_mutated0_MP_12.5,0.0621 (reliable)
MM_cleanml002_make_output_classes_overlap_mutated0_MP_25.0,0.0923 (reliable)
MM_cleanml002_make_output_classes_overlap_mutated0_MP_3.12,0.0417 (reliable)
MM_cleanml002_make_output_classes_overlap_mutated0_MP_50.0,0.1703 (reliable)
MM_cleanml002_make_output_classes_overlap_mutated0_MP_6.25,0.0475 (reliable)
MM_cleanml002_remove_activation_function_mutated0_MP_1,0.2946 (reliable)
MM_cleanml002_remove_activation_function_mutated0_MP_2,0.1319 (reliable)
MM_cleanml002_remove_bias_mutated0_MP_1,0.0586 (reliable)
MM_cleanml002_remove_bias_mutated0_MP_2,0.0257 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_100,0.1919 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_12.5,0.0241 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_15.62,0.0290 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_18.75,0.0427 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_25.0,0.0277 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_3.12,0.0223 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_50.0,0.0396 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_6.25,0.0271 (reliable)
MM_cleanml002_unbalance_train_data_mutated0_MP_9.38,0.0265 (reliable)
