,FM_deeplocalize026_faulty
MM_deeplocalize026_original0_GF_0.01_1,0.1109 (reliable)
MM_deeplocalize026_original0_LD_0.01_1,0.0000 (reliable)
MM_deeplocalize026_original0_LR_0.01_1,0.0605 (reliable)
MM_deeplocalize026_original1_GF_0.01_1,0.2073 (reliable)
MM_deeplocalize026_original1_LA_0.01_1,0.2520 (reliable)
MM_deeplocalize026_original1_LD_0.01_1,0.0734 (reliable)
MM_deeplocalize026_original1_LR_0.01_1,0.0000 (reliable)
MM_deeplocalize026_original2_GF_0.01_1,0.1417 (unreliable)
MM_deeplocalize026_original2_LD_0.01_1,0.0000 (reliable)
MM_deeplocalize026_original2_LR_0.01_1,0.1728 (reliable)
MM_deeplocalize026_original3_GF_0.01_1,0.0000 (reliable)
MM_deeplocalize026_original3_LA_0.01_1,0.0000 (reliable)
MM_deeplocalize026_original3_LD_0.01_1,0.0000 (reliable)
MM_deeplocalize026_original3_LR_0.01_1,0.0734 (reliable)
MM_deeplocalize026_original4_GF_0.01_1,0.2231 (reliable)
MM_deeplocalize026_original4_LA_0.01_1,0.2590 (unreliable)
MM_deeplocalize026_original4_LD_0.01_1,0.0864 (reliable)
MM_deeplocalize026_original4_LR_0.01_1,0.0000 (reliable)
