,FM_deepfd026_faulty
MM_deepfd026_original0_GF_0.01_1,0.0436 (reliable)
MM_deepfd026_original0_LA_0.01_1,0.0012 (reliable)
MM_deepfd026_original0_LD_0.01_1,0.0000 (reliable)
MM_deepfd026_original0_LR_0.01_1,0.0000 (reliable)
MM_deepfd026_original1_GF_0.01_1,0.1096 (reliable)
MM_deepfd026_original1_LA_0.01_1,0.0000 (reliable)
MM_deepfd026_original1_LD_0.01_1,0.0000 (reliable)
MM_deepfd026_original1_LR_0.01_1,0.0000 (reliable)
MM_deepfd026_original2_GF_0.01_1,0.0096 (reliable)
MM_deepfd026_original2_LD_0.01_1,0.0008 (reliable)
MM_deepfd026_original2_LR_0.01_1,0.0008 (reliable)
MM_deepfd026_original3_GF_0.01_1,0.0049 (reliable)
MM_deepfd026_original3_LA_0.01_1,0.0000 (reliable)
MM_deepfd026_original3_LD_0.01_1,0.0000 (reliable)
MM_deepfd026_original3_LR_0.01_1,0.0000 (reliable)
MM_deepfd026_original4_GF_0.01_1,0.0576 (reliable)
MM_deepfd026_original4_LA_0.01_1,0.0023 (reliable)
MM_deepfd026_original4_LD_0.01_1,0.0021 (reliable)
MM_deepfd026_original4_LR_0.01_1,0.0021 (reliable)
