,FM_cleanml009_faulty
MM_cleanml009_GF_0.01_1,0.0732 (reliable)
MM_cleanml009_GF_0.1_1,0.0645 (reliable)
MM_cleanml009_GF_0.2_1,0.0743 (reliable)
MM_cleanml009_GF_0.6_1,0.0747 (reliable)
MM_cleanml009_GF_1.0_1,0.0786 (reliable)
MM_cleanml009_LA_0.01_1,0.1437 (reliable)
MM_cleanml009_NAI_0.01_1,0.0266 (reliable)
MM_cleanml009_NAI_0.1_1,0.1057 (reliable)
MM_cleanml009_NEB_0.01_1,0.0316 (reliable)
MM_cleanml009_NEB_0.1_1,0.1609 (reliable)
MM_cleanml009_NS_0.01_1,0.0176 (reliable)
MM_cleanml009_NS_0.1_1,0.1849 (reliable)
MM_cleanml009_NS_0.2_1,0.1667 (reliable)
MM_cleanml009_WS_0.01_1,0.0986 (reliable)
MM_cleanml009_WS_0.2_1,0.1940 (reliable)
