,FM_defect4ml038_faulty
MM_defect4ml038_GF_0.01_1,0.0000 (unreliable)
MM_defect4ml038_GF_0.1_1,0.0331 (unreliable)
MM_defect4ml038_GF_0.2_1,0.0186 (unreliable)
MM_defect4ml038_GF_0.6_1,0.0976 (unreliable)
MM_defect4ml038_GF_1.0_1,0.0950 (unreliable)
MM_defect4ml038_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml038_NAI_0.01_1,0.0041 (unreliable)
MM_defect4ml038_NAI_0.1_1,0.0847 (unreliable)
MM_defect4ml038_NAI_0.2_1,0.0264 (unreliable)
MM_defect4ml038_NEB_0.01_1,0.0000 (unreliable)
MM_defect4ml038_NEB_0.1_1,0.1302 (unreliable)
MM_defect4ml038_NEB_0.2_1,0.0915 (unreliable)
MM_defect4ml038_NS_0.01_1,0.0537 (unreliable)
MM_defect4ml038_WS_0.01_1,0.0000 (unreliable)
MM_defect4ml038_WS_0.1_1,0.0021 (unreliable)
