,FM_defect4ml010_faulty
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_9,0.6059 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_1,0.7585 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_10,0.6222 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_12,0.6414 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_4,0.7663 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_7,0.6579 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l1_l2_9,0.6068 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_1,0.6761 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_10,0.6018 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_12,0.6761 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_4,0.7361 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_7,0.6497 (unreliable)
MM_defect4ml010_add_weights_regularisation_mutated0_MP_l2_9,0.5950 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_elu_11,0.6834 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_elu_13,0.6945 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_elu_2,0.6981 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_elu_5,0.6133 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_11,0.7000 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_13,0.6889 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_2,0.7596 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_exponential_5,0.6627 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_11,0.6458 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_13,0.6883 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_2,0.7277 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_hard_sigmoid_5,0.6193 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_linear_11,0.6904 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_linear_13,0.7350 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_linear_2,0.6682 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_linear_5,0.7034 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_11,0.6424 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_13,0.6977 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_2,0.7277 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_sigmoid_5,0.6287 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_11,0.6818 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_13,0.6736 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_2,0.7482 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softmax_5,0.6370 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_11,0.7077 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_13,0.6952 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_2,0.7268 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softplus_5,0.6422 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_11,0.6729 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_13,0.7394 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_2,0.6998 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_softsign_5,0.6816 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_11,0.6897 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_13,0.7374 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_2,0.7056 (unreliable)
MM_defect4ml010_change_activation_function_mutated0_MP_tanh_5,0.7021 (unreliable)
MM_defect4ml010_change_batch_size_mutated0_MP_1024_1024,0.7694 (unreliable)
MM_defect4ml010_change_batch_size_mutated0_MP_2048_2048,0.7748 (unreliable)
MM_defect4ml010_change_batch_size_mutated0_MP_256_256,0.7191 (unreliable)
MM_defect4ml010_change_batch_size_mutated0_MP_64_64,0.6991 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_1,0.7427 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_14,0.7827 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_26,0.7659 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_4,0.7829 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_5,0.7759 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_50,0.7288 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_6,0.7440 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_75,0.6792 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_8,0.7667 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_88,0.6897 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_94,0.6894 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_95,0.6909 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_96,0.6998 (unreliable)
MM_defect4ml010_change_epochs_mutated0_MP_97,0.7063 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_100,0.7283 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_12.5,0.7116 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_25.0,0.6874 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_28.12,0.6814 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_3.12,0.6767 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_31.25,0.7130 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_37.5,0.7007 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_50.0,0.6805 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_6.25,0.7146 (unreliable)
MM_defect4ml010_change_label_mutated0_MP_9.38,0.6783 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.0001,0.7722 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.00021,0.7636 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.00022,0.7403 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.00023,0.7547 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.00024,0.7196 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.00027,0.7893 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.00033,0.7530 (unreliable)
MM_defect4ml010_change_learning_rate_mutated0_MP_False_0.00055,0.7553 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_binary_crossentropy,0.7099 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_categorical_hinge,0.7018 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_hinge,0.7453 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_huber_loss,0.6941 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.6853 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_logcosh,0.6848 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_mean_absolute_error,0.7418 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.7212 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_mean_squared_error,0.7089 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.7281 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_poisson,0.6868 (unreliable)
MM_defect4ml010_change_loss_function_mutated0_MP_squared_hinge,0.7476 (unreliable)
MM_defect4ml010_change_optimisation_function_mutated0_MP_adadelta,0.7554 (unreliable)
MM_defect4ml010_change_optimisation_function_mutated0_MP_adagrad,0.7557 (unreliable)
MM_defect4ml010_change_optimisation_function_mutated0_MP_adamax,0.7433 (unreliable)
MM_defect4ml010_change_optimisation_function_mutated0_MP_nadam,0.6613 (unreliable)
MM_defect4ml010_change_optimisation_function_mutated0_MP_rmsprop,0.6776 (unreliable)
MM_defect4ml010_change_optimisation_function_mutated0_MP_sgd,0.7245 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_constant_1,0.6927 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_constant_10,0.7002 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_constant_12,0.6769 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_constant_4,0.6705 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_constant_7,0.6939 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_constant_9,0.6682 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.7000 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_normal_10,0.6807 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_normal_12,0.6613 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.6721 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.6950 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_normal_9,0.7079 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7066 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_uniform_10,0.6598 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_uniform_12,0.6674 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.6799 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.6583 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_glorot_uniform_9,0.6907 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_normal_1,0.6876 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_normal_10,0.6721 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_normal_12,0.7073 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_normal_4,0.6998 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_normal_7,0.6636 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_normal_9,0.7190 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_uniform_1,0.7321 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_uniform_10,0.6946 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_uniform_12,0.6814 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_uniform_4,0.6937 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_uniform_7,0.7173 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_he_uniform_9,0.6930 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7041 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_normal_10,0.6835 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_normal_12,0.6682 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.6912 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.7030 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_normal_9,0.7086 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.7163 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_uniform_10,0.6744 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_uniform_12,0.6838 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.6972 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.6636 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_lecun_uniform_9,0.7060 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_ones_1,0.6936 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_ones_10,0.7259 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_ones_12,0.6921 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_ones_4,0.7775 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_ones_7,0.6804 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_ones_9,0.6912 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7126 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_orthogonal_10,0.6853 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_orthogonal_12,0.6884 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_orthogonal_4,0.7056 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_orthogonal_7,0.6923 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_orthogonal_9,0.6537 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_normal_1,0.6896 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_normal_10,0.6836 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_normal_12,0.6885 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_normal_4,0.7126 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_normal_7,0.6752 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_normal_9,0.7123 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6921 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_uniform_10,0.6868 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_uniform_12,0.6815 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_uniform_4,0.6770 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_uniform_7,0.7179 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_random_uniform_9,0.6884 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6956 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_truncated_normal_10,0.6894 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_truncated_normal_12,0.7059 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.6939 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.7229 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_truncated_normal_9,0.6528 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6674 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_variance_scaling_10,0.6875 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_variance_scaling_12,0.7086 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.6713 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.7023 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_variance_scaling_9,0.7106 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_zeros_1,0.6867 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_zeros_10,0.7090 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_zeros_12,0.6882 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_zeros_4,0.7030 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_zeros_7,0.6767 (unreliable)
MM_defect4ml010_change_weights_initialisation_mutated0_MP_zeros_9,0.7113 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_12.38,0.6869 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_15.48,0.7153 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_18.57,0.6806 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_24.75,0.7321 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_3.1,0.6851 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_49.5,0.7221 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_6.19,0.6744 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_9.29,0.6950 (unreliable)
MM_defect4ml010_delete_training_data_mutated0_MP_99,0.7545 (unreliable)
MM_defect4ml010_disable_batching_mutated0_MP,0.7411 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_100,0.6765 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_12.5,0.6774 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_25.0,0.6846 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_3.12,0.6868 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_31.25,0.6914 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_34.38,0.6939 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_37.5,0.7277 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_50.0,0.6989 (unreliable)
MM_defect4ml010_make_output_classes_overlap_mutated0_MP_6.25,0.6813 (unreliable)
MM_defect4ml010_remove_activation_function_mutated0_MP_11,0.7038 (unreliable)
MM_defect4ml010_remove_activation_function_mutated0_MP_13,0.7251 (unreliable)
MM_defect4ml010_remove_activation_function_mutated0_MP_2,0.6667 (unreliable)
MM_defect4ml010_remove_activation_function_mutated0_MP_5,0.6946 (unreliable)
MM_defect4ml010_remove_bias_mutated0_MP_1,0.6606 (unreliable)
MM_defect4ml010_remove_bias_mutated0_MP_10,0.6935 (unreliable)
MM_defect4ml010_remove_bias_mutated0_MP_12,0.6897 (unreliable)
MM_defect4ml010_remove_bias_mutated0_MP_4,0.6866 (unreliable)
MM_defect4ml010_remove_bias_mutated0_MP_7,0.6860 (unreliable)
MM_defect4ml010_remove_bias_mutated0_MP_9,0.6831 (unreliable)
MM_defect4ml010_remove_validation_set_mutated0_MP,0.7173 (unreliable)
MM_defect4ml010_unbalance_train_data_mutated0_MP_100,0.7661 (unreliable)
MM_defect4ml010_unbalance_train_data_mutated0_MP_12.5,0.6782 (unreliable)
MM_defect4ml010_unbalance_train_data_mutated0_MP_18.75,0.6866 (unreliable)
MM_defect4ml010_unbalance_train_data_mutated0_MP_21.88,0.6876 (unreliable)
MM_defect4ml010_unbalance_train_data_mutated0_MP_25.0,0.6605 (unreliable)
MM_defect4ml010_unbalance_train_data_mutated0_MP_50.0,0.7343 (unreliable)
