,FM_deepfd047_faulty
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_normal_2,0.5694 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_normal_3,0.6137 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_normal_4,0.5957 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5600 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_2,0.6165 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_3,0.5904 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_random_uniform_4,0.5666 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.5851 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.6279 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.6276 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.6216 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6044 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.5897 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.5981 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.6223 (unreliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_1,0.1159 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_2,0.1159 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_3,0.1159 (reliable)
MM_deepfd047_change_weights_initialisation_mutated0_MP_zeros_4,0.5565 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_24.75,0.5880 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_30.93,0.5658 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_34.02,0.6401 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_37.12,0.6091 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_43.31,0.5799 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_46.41,0.5788 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_49.5,0.5982 (unreliable)
MM_deepfd047_delete_training_data_mutated0_MP_99,0.4144 (reliable)
MM_deepfd047_disable_batching_mutated0_MP,0.2713 (reliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_100,0.5001 (reliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_50.0,0.5888 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_75.0,0.5650 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_78.12,0.5855 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_81.25,0.5996 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_84.38,0.5906 (unreliable)
MM_deepfd047_make_output_classes_overlap_mutated0_MP_87.5,0.4213 (reliable)
MM_deepfd047_remove_activation_function_mutated0_MP_1,0.5552 (unreliable)
MM_deepfd047_remove_activation_function_mutated0_MP_2,0.5731 (unreliable)
MM_deepfd047_remove_activation_function_mutated0_MP_3,0.6463 (reliable)
MM_deepfd047_remove_activation_function_mutated0_MP_4,0.1318 (reliable)
MM_deepfd047_remove_bias_mutated0_MP_1,0.5829 (unreliable)
MM_deepfd047_remove_bias_mutated0_MP_2,0.6109 (unreliable)
MM_deepfd047_remove_bias_mutated0_MP_3,0.6332 (unreliable)
MM_deepfd047_remove_bias_mutated0_MP_4,0.6277 (unreliable)
MM_deepfd047_remove_validation_set_mutated0_MP,0.6089 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_100,0.1710 (reliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_25.0,0.6001 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_31.25,0.5428 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_34.38,0.5557 (reliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_37.5,0.5549 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_43.75,0.5593 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_46.88,0.5603 (unreliable)
MM_deepfd047_unbalance_train_data_mutated0_MP_50.0,0.5554 (unreliable)
