,FM_defect4ml052_faulty
MM_defect4ml052_GF_0.01_1,0.1677 (reliable)
MM_defect4ml052_GF_0.1_1,0.1382 (reliable)
MM_defect4ml052_GF_0.2_1,0.1222 (reliable)
MM_defect4ml052_GF_0.6_1,0.1263 (reliable)
MM_defect4ml052_LA_0.01_1,0.1473 (unreliable)
MM_defect4ml052_LD_0.01_1,0.0000 (reliable)
MM_defect4ml052_LR_0.01_1,0.0000 (reliable)
MM_defect4ml052_NAI_0.01_1,0.1586 (unreliable)
MM_defect4ml052_NAI_0.1_1,0.1554 (reliable)
MM_defect4ml052_NEB_0.01_1,0.1582 (unreliable)
MM_defect4ml052_NEB_0.1_1,0.1665 (unreliable)
MM_defect4ml052_NEB_0.2_1,0.1533 (reliable)
MM_defect4ml052_NS_0.01_1,0.1870 (unreliable)
MM_defect4ml052_NS_0.1_1,0.1363 (reliable)
MM_defect4ml052_NS_0.2_1,0.1196 (reliable)
MM_defect4ml052_WS_0.01_1,0.2071 (unreliable)
MM_defect4ml052_WS_0.1_1,0.1788 (reliable)
MM_defect4ml052_WS_0.2_1,0.1053 (reliable)
