,FM_cleanml007_faulty
MM_cleanml007_original0_GF_0.01_1,0.1038 (reliable)
MM_cleanml007_original0_LA_0.01_1,0.1821 (reliable)
MM_cleanml007_original0_NAI_0.01_1,0.1188 (reliable)
MM_cleanml007_original0_NEB_0.01_1,0.1158 (reliable)
MM_cleanml007_original0_WS_0.01_1,0.1080 (reliable)
MM_cleanml007_original1_GF_0.01_1,0.0828 (reliable)
MM_cleanml007_original1_LA_0.01_1,0.2150 (reliable)
MM_cleanml007_original1_NAI_0.01_1,0.1013 (reliable)
MM_cleanml007_original1_NEB_0.01_1,0.0934 (reliable)
MM_cleanml007_original1_NS_0.01_1,0.0909 (reliable)
MM_cleanml007_original1_WS_0.01_1,0.0899 (reliable)
MM_cleanml007_original2_GF_0.01_1,0.1022 (reliable)
MM_cleanml007_original2_LA_0.01_1,0.2400 (reliable)
MM_cleanml007_original2_NAI_0.01_1,0.1155 (reliable)
MM_cleanml007_original2_NEB_0.01_1,0.1081 (reliable)
MM_cleanml007_original2_NS_0.01_1,0.1165 (reliable)
MM_cleanml007_original2_WS_0.01_1,0.1054 (reliable)
MM_cleanml007_original3_GF_0.01_1,0.1078 (reliable)
MM_cleanml007_original3_LA_0.01_1,0.1750 (reliable)
MM_cleanml007_original3_NAI_0.01_1,0.1198 (reliable)
MM_cleanml007_original3_NEB_0.01_1,0.1096 (reliable)
MM_cleanml007_original3_NS_0.01_1,0.1123 (reliable)
MM_cleanml007_original3_WS_0.01_1,0.1117 (reliable)
MM_cleanml007_original4_GF_0.01_1,0.1143 (reliable)
MM_cleanml007_original4_LA_0.01_1,0.1013 (reliable)
MM_cleanml007_original4_NAI_0.01_1,0.1193 (reliable)
MM_cleanml007_original4_NEB_0.01_1,0.1069 (reliable)
MM_cleanml007_original4_NS_0.01_1,0.1122 (reliable)
MM_cleanml007_original4_WS_0.01_1,0.1182 (reliable)
