,FM_defect4ml051_faulty
MM_defect4ml051_change_activation_function_mutated0_MP_elu_11,0.1307 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_elu_3,0.2340 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_elu_5,0.2510 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_elu_8,0.2452 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_elu_9,0.2872 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_exponential_8,0.0114 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_hard_sigmoid_1,0.0406 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_hard_sigmoid_11,0.0110 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_hard_sigmoid_3,0.1723 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_hard_sigmoid_5,0.0570 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_hard_sigmoid_8,0.2157 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_hard_sigmoid_9,0.1476 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_linear_1,0.2330 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_linear_3,0.2311 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_linear_5,0.2620 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_linear_8,0.2531 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_linear_9,0.2622 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_relu_1,0.2606 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_relu_3,0.2577 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_relu_5,0.2648 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_relu_8,0.2503 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_relu_9,0.2934 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_1,0.2646 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_11,0.1588 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_3,0.2471 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_5,0.2589 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_8,0.2704 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_9,0.2526 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_1,0.2615 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_11,0.2517 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_3,0.1887 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_5,0.0846 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_8,0.2154 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_9,0.1465 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_1,0.2292 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_11,0.2750 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_3,0.1695 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_5,0.0163 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_8,0.0114 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_9,0.0105 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_1,0.2743 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_3,0.2779 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_5,0.2418 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_8,0.2388 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_9,0.2425 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_1,0.2521 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_3,0.2059 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_5,0.1323 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_8,0.2322 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_9,0.1735 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_1,0.2152 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_3,0.1473 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_5,0.0176 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_8,0.1648 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_9,0.1153 (reliable)
MM_defect4ml051_change_batch_size_mutated0_MP_128_128,0.2604 (unreliable)
MM_defect4ml051_change_batch_size_mutated0_MP_16_16,0.2532 (unreliable)
MM_defect4ml051_change_batch_size_mutated0_MP_64_64,0.2701 (unreliable)
MM_defect4ml051_change_batch_size_mutated0_MP_8_8,0.2014 (reliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.125_0.125_10,0.2638 (unreliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.25_0.25_10,0.2684 (unreliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.75_0.75_10,0.2611 (unreliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.9_0.9_10,0.0153 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_1,0.1370 (reliable)
MM_defect4ml051_change_epochs_mutated0_MP_10,0.2524 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_11,0.2513 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_12,0.2541 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_14,0.2394 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_15,0.2461 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_20,0.2500 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_100,0.0389 (reliable)
MM_defect4ml051_change_label_mutated0_MP_12.5,0.2683 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_25.0,0.2503 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_3.12,0.2787 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_50.0,0.2670 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_53.12,0.2497 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_56.25,0.2775 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_6.25,0.2272 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_62.5,0.2410 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_75.0,0.2314 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_78.12,0.2656 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_81.25,0.2600 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_87.5,0.2490 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_90.62,0.0404 (reliable)
MM_defect4ml051_change_label_mutated0_MP_93.75,0.0384 (reliable)
MM_defect4ml051_change_learning_rate_mutated0_MP_False_0.0001,0.2544 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_binary_crossentropy,0.2812 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_categorical_hinge,0.0111 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_hinge,0.0111 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_huber_loss,0.0255 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.2707 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_logcosh,0.0131 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_absolute_error,0.0109 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0109 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_squared_error,0.0205 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0160 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_poisson,0.2475 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_squared_hinge,0.0129 (unreliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_adadelta,0.0786 (reliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_adagrad,0.2248 (reliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_adamax,0.2511 (unreliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_nadam,0.2571 (unreliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_rmsprop,0.0907 (reliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_sgd,0.2388 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_1,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_11,0.2882 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_3,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_5,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_8,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_9,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.2578 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_11,0.2664 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.2330 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.2394 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.2524 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_9,0.2561 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.2577 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_11,0.2766 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.2773 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.2546 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.2857 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_9,0.2471 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_1,0.0184 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_11,0.2465 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_3,0.2640 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_5,0.2576 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_8,0.2634 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_9,0.2480 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_1,0.0119 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_11,0.2510 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_3,0.2826 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_5,0.2425 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_8,0.0499 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_9,0.2632 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0149 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_11,0.2772 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.2678 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.2618 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.2349 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_9,0.2679 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0312 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_11,0.2539 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.2490 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.2758 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.0443 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_9,0.2786 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_1,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_11,0.2645 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_3,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_5,0.0435 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_8,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_9,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_1,0.2676 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_11,0.2764 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_3,0.2462 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_5,0.2612 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_8,0.2396 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_9,0.2440 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_1,0.2659 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_11,0.2437 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_3,0.2702 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_5,0.2454 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_8,0.2774 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_9,0.2431 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_1,0.2519 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_11,0.2461 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_3,0.2722 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_5,0.2609 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_8,0.2739 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_9,0.2641 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.2716 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_11,0.2655 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2487 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.2384 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.2596 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_9,0.2367 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0121 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_11,0.2633 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.2841 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.2685 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_8,0.2311 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_9,0.2521 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_1,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_11,0.2729 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_3,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_5,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_8,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_9,0.0105 (reliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_100,0.1944 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_12.5,0.2553 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_25.0,0.2645 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_3.12,0.2337 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_50.0,0.2290 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_6.25,0.2360 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_1,0.2156 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_3,0.2228 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_5,0.2606 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_8,0.2285 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_9,0.2613 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_1,0.2543 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_11,0.2722 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_3,0.2482 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_5,0.2524 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_8,0.2563 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_9,0.2887 (unreliable)
MM_defect4ml051_remove_validation_set_mutated0_MP,0.0835 (unreliable)
