,FM_deepfd002_faulty
MM_deepfd002_original0_GF_0.01_1,0.2284 (reliable)
MM_deepfd002_original0_LA_0.01_1,0.0391 (unreliable)
MM_deepfd002_original0_LD_0.01_1,0.1875 (reliable)
MM_deepfd002_original0_LR_0.01_1,0.1875 (reliable)
MM_deepfd002_original0_NAI_0.01_1,0.2797 (reliable)
MM_deepfd002_original0_NEB_0.01_1,0.2360 (reliable)
MM_deepfd002_original0_NS_0.01_1,0.0805 (reliable)
MM_deepfd002_original0_WS_0.01_1,0.2179 (reliable)
MM_deepfd002_original1_GF_0.01_1,0.2234 (reliable)
MM_deepfd002_original1_LA_0.01_1,0.0215 (unreliable)
MM_deepfd002_original1_LD_0.01_1,0.1812 (reliable)
MM_deepfd002_original1_LR_0.01_1,0.1812 (reliable)
MM_deepfd002_original1_NAI_0.01_1,0.2254 (reliable)
MM_deepfd002_original1_NEB_0.01_1,0.2385 (reliable)
MM_deepfd002_original1_NS_0.01_1,0.0653 (reliable)
MM_deepfd002_original1_WS_0.01_1,0.2060 (reliable)
MM_deepfd002_original2_GF_0.01_1,0.2174 (reliable)
MM_deepfd002_original2_LA_0.01_1,0.1812 (reliable)
MM_deepfd002_original2_LD_0.01_1,0.1762 (reliable)
MM_deepfd002_original2_LR_0.01_1,0.1762 (reliable)
MM_deepfd002_original2_NAI_0.01_1,0.0282 (reliable)
MM_deepfd002_original2_NEB_0.01_1,0.2237 (reliable)
MM_deepfd002_original2_NS_0.01_1,0.0838 (reliable)
MM_deepfd002_original2_WS_0.01_1,0.2409 (reliable)
MM_deepfd002_original3_GF_0.01_1,0.2066 (reliable)
MM_deepfd002_original3_LA_0.01_1,0.0256 (reliable)
MM_deepfd002_original3_LD_0.01_1,0.1694 (reliable)
MM_deepfd002_original3_LR_0.01_1,0.1694 (reliable)
MM_deepfd002_original3_NAI_0.01_1,0.2043 (reliable)
MM_deepfd002_original3_NEB_0.01_1,0.2442 (reliable)
MM_deepfd002_original3_NS_0.01_1,0.0764 (reliable)
MM_deepfd002_original3_WS_0.01_1,0.2230 (reliable)
MM_deepfd002_original4_GF_0.01_1,0.1857 (reliable)
MM_deepfd002_original4_LA_0.01_1,0.0290 (unreliable)
MM_deepfd002_original4_LD_0.01_1,0.1419 (reliable)
MM_deepfd002_original4_LR_0.01_1,0.1419 (reliable)
MM_deepfd002_original4_NAI_0.01_1,0.2215 (reliable)
MM_deepfd002_original4_NEB_0.01_1,0.2166 (reliable)
MM_deepfd002_original4_NS_0.01_1,0.2243 (reliable)
MM_deepfd002_original4_WS_0.01_1,0.2099 (reliable)
