,FM_deepfd016_faulty
MM_deepfd016_original0_GF_0.01_1,0.0571 (reliable)
MM_deepfd016_original0_LA_0.01_1,0.0000 (reliable)
MM_deepfd016_original0_NAI_0.01_1,0.0000 (reliable)
MM_deepfd016_original0_NEB_0.01_1,0.0822 (reliable)
MM_deepfd016_original0_NS_0.01_1,0.2059 (unreliable)
MM_deepfd016_original0_WS_0.01_1,0.0000 (reliable)
MM_deepfd016_original1_GF_0.01_1,0.0312 (reliable)
MM_deepfd016_original1_LA_0.01_1,0.0000 (reliable)
MM_deepfd016_original1_NEB_0.01_1,0.1594 (unreliable)
MM_deepfd016_original1_NS_0.01_1,0.0000 (reliable)
MM_deepfd016_original1_WS_0.01_1,0.0469 (reliable)
MM_deepfd016_original2_GF_0.01_1,0.0303 (reliable)
MM_deepfd016_original2_LA_0.01_1,0.0000 (reliable)
MM_deepfd016_original2_NAI_0.01_1,0.0000 (reliable)
MM_deepfd016_original2_NEB_0.01_1,0.1250 (unreliable)
MM_deepfd016_original2_NS_0.01_1,0.0937 (reliable)
MM_deepfd016_original2_WS_0.01_1,0.0156 (reliable)
MM_deepfd016_original3_GF_0.01_1,0.0000 (reliable)
MM_deepfd016_original3_LA_0.01_1,0.0000 (reliable)
MM_deepfd016_original3_NAI_0.01_1,0.1507 (reliable)
MM_deepfd016_original3_NEB_0.01_1,0.1231 (unreliable)
MM_deepfd016_original3_NS_0.01_1,0.0781 (unreliable)
MM_deepfd016_original3_WS_0.01_1,0.1286 (reliable)
MM_deepfd016_original4_GF_0.01_1,0.0294 (reliable)
MM_deepfd016_original4_LA_0.01_1,0.0000 (reliable)
MM_deepfd016_original4_NAI_0.01_1,0.0000 (reliable)
MM_deepfd016_original4_NEB_0.01_1,0.0000 (reliable)
MM_deepfd016_original4_NS_0.01_1,0.3284 (unreliable)
MM_deepfd016_original4_WS_0.01_1,0.0938 (reliable)
