,FM_deepfd028_faulty
MM_deepfd028_add_noise_mutated0_MP_100,0.3800 (reliable)
MM_deepfd028_add_noise_mutated0_MP_50.0,0.3710 (unreliable)
MM_deepfd028_add_noise_mutated0_MP_62.5,0.4706 (unreliable)
MM_deepfd028_add_noise_mutated0_MP_65.62,0.2712 (reliable)
MM_deepfd028_add_noise_mutated0_MP_68.75,0.2442 (reliable)
MM_deepfd028_add_noise_mutated0_MP_71.88,0.4422 (unreliable)
MM_deepfd028_add_noise_mutated0_MP_75.0,0.2480 (reliable)
MM_deepfd028_add_weights_regularisation_mutated0_MP_l1_1,0.3402 (unreliable)
MM_deepfd028_add_weights_regularisation_mutated0_MP_l1_4,0.3744 (unreliable)
MM_deepfd028_add_weights_regularisation_mutated0_MP_l1_l2_1,0.2826 (unreliable)
MM_deepfd028_add_weights_regularisation_mutated0_MP_l1_l2_4,0.3646 (unreliable)
MM_deepfd028_add_weights_regularisation_mutated0_MP_l2_1,0.3795 (unreliable)
MM_deepfd028_add_weights_regularisation_mutated0_MP_l2_4,0.1934 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_elu_2,0.4127 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_elu_5,0.5323 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2359 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_hard_sigmoid_5,0.1861 (reliable)
MM_deepfd028_change_activation_function_mutated0_MP_linear_2,0.3883 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_linear_5,0.3943 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_relu_2,0.3242 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_relu_5,0.5182 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_selu_2,0.4140 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_selu_5,0.4833 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_sigmoid_2,0.2821 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_sigmoid_5,0.3297 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_softmax_2,0.1962 (reliable)
MM_deepfd028_change_activation_function_mutated0_MP_softmax_5,0.2323 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_softplus_2,0.3048 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_softplus_5,0.4801 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_softsign_2,0.3436 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_softsign_5,0.4524 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_tanh_2,0.3147 (unreliable)
MM_deepfd028_change_activation_function_mutated0_MP_tanh_5,0.1861 (reliable)
MM_deepfd028_change_batch_size_mutated0_MP_16_16,0.2652 (unreliable)
MM_deepfd028_change_batch_size_mutated0_MP_1_1,0.2926 (unreliable)
MM_deepfd028_change_batch_size_mutated0_MP_2_2,0.3415 (unreliable)
MM_deepfd028_change_batch_size_mutated0_MP_8_8,0.4194 (unreliable)
MM_deepfd028_change_dropout_rate_mutated0_MP_0.125_0.125_3,0.5366 (unreliable)
MM_deepfd028_change_dropout_rate_mutated0_MP_0.25_0.25_3,0.4110 (unreliable)
MM_deepfd028_change_dropout_rate_mutated0_MP_0.75_0.75_3,0.2391 (unreliable)
MM_deepfd028_change_dropout_rate_mutated0_MP_0.9_0.9_3,0.2746 (unreliable)
MM_deepfd028_change_epochs_mutated0_MP_1,0.3333 (unreliable)
MM_deepfd028_change_label_mutated0_MP_100,0.2294 (reliable)
MM_deepfd028_change_label_mutated0_MP_25.0,0.4760 (unreliable)
MM_deepfd028_change_label_mutated0_MP_31.25,0.4724 (unreliable)
MM_deepfd028_change_label_mutated0_MP_34.38,0.3544 (unreliable)
MM_deepfd028_change_label_mutated0_MP_37.5,0.3724 (reliable)
MM_deepfd028_change_label_mutated0_MP_50.0,0.2734 (reliable)
MM_deepfd028_change_learning_rate_mutated0_MP_False_0.0001,0.2289 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_categorical_crossentropy,0.2951 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_categorical_hinge,0.2327 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_hinge,0.2383 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_huber_loss,0.2137 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1861 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_logcosh,0.1861 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_absolute_error,0.1896 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1970 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_squared_error,0.1959 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.4981 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_poisson,0.1933 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_squared_hinge,0.2398 (reliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_adadelta,0.4928 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_adagrad,0.2546 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_adamax,0.2487 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_nadam,0.3298 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_rmsprop,0.3187 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_sgd,0.2372 (reliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_constant_1,0.1861 (reliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_constant_4,0.3350 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.4384 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.3254 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.4039 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.2340 (unreliable)
