,FM_deeplocalize030_faulty
MM_deeplocalize030_GF_0.01_1,0.0090 (unreliable)
MM_deeplocalize030_GF_0.1_1,0.0517 (unreliable)
MM_deeplocalize030_GF_0.2_1,0.0000 (unreliable)
MM_deeplocalize030_GF_0.6_1,0.0077 (unreliable)
MM_deeplocalize030_GF_1.0_1,0.0085 (unreliable)
MM_deeplocalize030_LA_0.01_1,0.0069 (unreliable)
MM_deeplocalize030_NAI_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_NAI_0.1_1,0.0174 (unreliable)
MM_deeplocalize030_NAI_0.2_1,0.0957 (unreliable)
MM_deeplocalize030_NEB_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_NEB_0.1_1,0.0085 (unreliable)
MM_deeplocalize030_NEB_0.2_1,0.0170 (unreliable)
MM_deeplocalize030_NS_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_WS_0.01_1,0.0000 (unreliable)
MM_deeplocalize030_WS_0.1_1,0.1532 (unreliable)
