,FM_deeplocalize030_faulty
MM_deeplocalize030_original0_GF_0.01_1,0.0078 (unreliable)
MM_deeplocalize030_original0_LA_0.01_1,0.0241 (unreliable)
MM_deeplocalize030_original0_NAI_0.01_1,0.0079 (unreliable)
MM_deeplocalize030_original0_NEB_0.01_1,0.0391 (unreliable)
MM_deeplocalize030_original0_NS_0.01_1,0.0078 (unreliable)
MM_deeplocalize030_original0_WS_0.01_1,0.0150 (unreliable)
MM_deeplocalize030_original1_GF_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original1_LA_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original1_NAI_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original1_NEB_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original1_NS_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original1_WS_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original2_GF_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original2_LA_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original2_NAI_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original2_NEB_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original2_NS_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original2_WS_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original3_GF_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original3_LA_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original3_NAI_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original3_NEB_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original3_NS_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original3_WS_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original4_GF_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original4_LA_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original4_NAI_0.01_1,0.9643 (unreliable)
MM_deeplocalize030_original4_NEB_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original4_NS_0.01_1,0.9730 (unreliable)
MM_deeplocalize030_original4_WS_0.01_1,0.9730 (unreliable)
