,FM_cleanml002_faulty
MM_cleanml002_original0_GF_0.01_1,0.0981 (reliable)
MM_cleanml002_original0_LA_0.01_1,0.1394 (reliable)
MM_cleanml002_original0_NAI_0.01_1,0.0567 (reliable)
MM_cleanml002_original0_NEB_0.01_1,0.0327 (reliable)
MM_cleanml002_original0_NS_0.01_1,0.0405 (reliable)
MM_cleanml002_original0_WS_0.01_1,0.0511 (reliable)
MM_cleanml002_original1_GF_0.01_1,0.0416 (reliable)
MM_cleanml002_original1_LA_0.01_1,0.1800 (unreliable)
MM_cleanml002_original1_NAI_0.01_1,0.1234 (reliable)
MM_cleanml002_original1_NEB_0.01_1,0.0272 (reliable)
MM_cleanml002_original1_NS_0.01_1,0.0627 (reliable)
MM_cleanml002_original1_WS_0.01_1,0.0253 (reliable)
MM_cleanml002_original2_GF_0.01_1,0.0595 (reliable)
MM_cleanml002_original2_LA_0.01_1,0.2170 (reliable)
MM_cleanml002_original2_NEB_0.01_1,0.0312 (reliable)
MM_cleanml002_original2_NS_0.01_1,0.0385 (reliable)
MM_cleanml002_original2_WS_0.01_1,0.0524 (reliable)
MM_cleanml002_original3_GF_0.01_1,0.0654 (reliable)
MM_cleanml002_original3_LA_0.01_1,0.0187 (reliable)
MM_cleanml002_original3_NAI_0.01_1,0.0503 (reliable)
MM_cleanml002_original3_NEB_0.01_1,0.0400 (reliable)
MM_cleanml002_original3_NS_0.01_1,0.0434 (reliable)
MM_cleanml002_original3_WS_0.01_1,0.0444 (reliable)
MM_cleanml002_original4_GF_0.01_1,0.0526 (reliable)
MM_cleanml002_original4_LA_0.01_1,0.1351 (reliable)
MM_cleanml002_original4_NAI_0.01_1,0.0510 (reliable)
MM_cleanml002_original4_NEB_0.01_1,0.0390 (reliable)
MM_cleanml002_original4_NS_0.01_1,0.0447 (reliable)
