,FM_deepfd048_faulty
MM_deepfd048_change_activation_function_mutated0_MP_softsign_4,0.7874 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_softsign_6,0.7274 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_tanh_2,0.8043 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_tanh_4,0.6349 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_tanh_6,0.7955 (unreliable)
MM_deepfd048_change_batch_size_mutated0_MP_128_128,0.5111 (unreliable)
MM_deepfd048_change_batch_size_mutated0_MP_16_16,0.6896 (unreliable)
MM_deepfd048_change_batch_size_mutated0_MP_256_256,0.7107 (unreliable)
MM_deepfd048_change_batch_size_mutated0_MP_32_32,0.7141 (unreliable)
MM_deepfd048_change_epochs_mutated0_MP_1,0.7988 (unreliable)
MM_deepfd048_change_label_mutated0_MP_100,0.7933 (unreliable)
MM_deepfd048_change_learning_rate_mutated0_MP_False_0.001,0.7849 (unreliable)
MM_deepfd048_change_loss_function_mutated0_MP_binary_crossentropy,0.5818 (unreliable)
MM_deepfd048_change_loss_function_mutated0_MP_categorical_crossentropy,0.1940 (reliable)
MM_deepfd048_change_loss_function_mutated0_MP_categorical_hinge,0.5470 (reliable)
MM_deepfd048_change_loss_function_mutated0_MP_hinge,0.7125 (unreliable)
MM_deepfd048_change_loss_function_mutated0_MP_huber_loss,0.6638 (unreliable)
MM_deepfd048_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1940 (reliable)
MM_deepfd048_change_loss_function_mutated0_MP_logcosh,0.1883 (reliable)
MM_deepfd048_change_loss_function_mutated0_MP_mean_absolute_error,0.6231 (unreliable)
MM_deepfd048_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.5942 (unreliable)
MM_deepfd048_change_loss_function_mutated0_MP_poisson,0.7954 (unreliable)
MM_deepfd048_change_loss_function_mutated0_MP_squared_hinge,0.3986 (reliable)
MM_deepfd048_change_optimisation_function_mutated0_MP_adadelta,0.7369 (reliable)
MM_deepfd048_change_optimisation_function_mutated0_MP_adagrad,0.7555 (reliable)
MM_deepfd048_change_optimisation_function_mutated0_MP_adamax,0.7979 (unreliable)
MM_deepfd048_change_optimisation_function_mutated0_MP_sgd,0.7697 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_constant_1,0.1940 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_constant_3,0.1940 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_constant_5,0.5707 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.7011 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.7751 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.4857 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.6945 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.6464 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.6929 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_he_normal_1,0.7575 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_he_normal_3,0.7382 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_he_normal_5,0.5741 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_he_uniform_1,0.7461 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_he_uniform_3,0.8492 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_he_uniform_5,0.6843 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7018 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.3710 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.7134 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.7671 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.6764 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.7692 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_ones_1,0.6825 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_ones_3,0.6089 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_ones_5,0.2809 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7264 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_orthogonal_3,0.6804 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_orthogonal_5,0.6736 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_random_normal_1,0.6501 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_random_normal_3,0.3875 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_random_normal_5,0.6767 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3237 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_random_uniform_3,0.6901 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_random_uniform_5,0.6708 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6033 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.2786 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.3542 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.7220 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.5977 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.4863 (unreliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_zeros_1,0.1940 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_zeros_3,0.1940 (reliable)
MM_deepfd048_change_weights_initialisation_mutated0_MP_zeros_5,0.7325 (unreliable)
MM_deepfd048_delete_training_data_mutated0_MP_49.5,0.7626 (unreliable)
MM_deepfd048_delete_training_data_mutated0_MP_74.25,0.7594 (unreliable)
MM_deepfd048_delete_training_data_mutated0_MP_86.62,0.7303 (unreliable)
MM_deepfd048_delete_training_data_mutated0_MP_92.81,0.6494 (unreliable)
MM_deepfd048_delete_training_data_mutated0_MP_95.91,0.7789 (unreliable)
MM_deepfd048_delete_training_data_mutated0_MP_99,0.7834 (unreliable)
MM_deepfd048_disable_batching_mutated0_MP,0.7680 (unreliable)
MM_deepfd048_make_output_classes_overlap_mutated0_MP_100,0.7997 (unreliable)
MM_deepfd048_make_output_classes_overlap_mutated0_MP_50.0,0.7757 (unreliable)
MM_deepfd048_make_output_classes_overlap_mutated0_MP_62.5,0.7585 (unreliable)
MM_deepfd048_make_output_classes_overlap_mutated0_MP_65.62,0.7571 (unreliable)
MM_deepfd048_make_output_classes_overlap_mutated0_MP_68.75,0.7922 (unreliable)
MM_deepfd048_make_output_classes_overlap_mutated0_MP_71.88,0.8133 (unreliable)
MM_deepfd048_make_output_classes_overlap_mutated0_MP_75.0,0.7830 (unreliable)
MM_deepfd048_remove_activation_function_mutated0_MP_2,0.7978 (unreliable)
MM_deepfd048_remove_activation_function_mutated0_MP_4,0.7649 (unreliable)
MM_deepfd048_remove_activation_function_mutated0_MP_6,0.7099 (reliable)
MM_deepfd048_remove_bias_mutated0_MP_1,0.7755 (unreliable)
MM_deepfd048_remove_bias_mutated0_MP_3,0.5813 (unreliable)
MM_deepfd048_remove_bias_mutated0_MP_5,0.6657 (reliable)
MM_deepfd048_remove_validation_set_mutated0_MP,0.5786 (reliable)
MM_deepfd048_unbalance_train_data_mutated0_MP_100,0.5647 (unreliable)
