,FM_deepfd022_faulty
MM_deepfd022_add_noise_mutated0_MP_100,0.2101 (reliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_1,0.7123 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_3,0.3154 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_5,0.2627 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_1,0.4462 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_3,0.0000 (reliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l1_l2_5,0.4502 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_1,0.3254 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_3,0.3764 (unreliable)
MM_deepfd022_add_weights_regularisation_mutated0_MP_l2_5,0.4129 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_elu_2,0.4087 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_elu_4,0.2456 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_elu_6,0.5457 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_exponential_2,0.6720 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_exponential_4,0.5710 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_exponential_6,0.5650 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_2,0.0820 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_4,0.6616 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_hard_sigmoid_6,0.3357 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_linear_2,0.5185 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_linear_4,0.3824 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_linear_6,0.2353 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_relu_2,0.7875 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_relu_4,0.2867 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_relu_6,0.1134 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_selu_2,0.5690 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_selu_4,0.5405 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_selu_6,0.2930 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_2,0.3177 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_4,0.5129 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_sigmoid_6,0.4524 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softmax_2,0.4574 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softmax_4,0.4108 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softmax_6,1.0000 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softplus_2,0.9790 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softplus_4,0.4243 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softplus_6,0.4396 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softsign_2,0.4973 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softsign_4,0.2893 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_softsign_6,0.3287 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_tanh_2,0.1390 (reliable)
MM_deepfd022_change_activation_function_mutated0_MP_tanh_4,0.4434 (unreliable)
MM_deepfd022_change_activation_function_mutated0_MP_tanh_6,0.1506 (reliable)
MM_deepfd022_change_batch_size_mutated0_MP_2_2,0.4778 (unreliable)
MM_deepfd022_change_batch_size_mutated0_MP_4_4,0.4248 (unreliable)
MM_deepfd022_change_epochs_mutated0_MP_1,0.3580 (unreliable)
MM_deepfd022_change_label_mutated0_MP_100,0.2518 (unreliable)
MM_deepfd022_change_learning_rate_mutated0_MP_False_0.0001,0.5824 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_categorical_crossentropy,0.0000 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_categorical_hinge,0.1841 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_hinge,0.4757 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_huber_loss,0.2600 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_kullback_leibler_divergence,1.0000 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_logcosh,0.1978 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_absolute_error,0.3667 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0000 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_squared_error,0.5640 (unreliable)
MM_deepfd022_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0119 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_poisson,0.2042 (reliable)
MM_deepfd022_change_loss_function_mutated0_MP_squared_hinge,0.0000 (reliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_adadelta,0.4403 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_adagrad,0.7011 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_adamax,0.4194 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_nadam,0.5903 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_rmsprop,0.3605 (unreliable)
MM_deepfd022_change_optimisation_function_mutated0_MP_sgd,0.2646 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_1,0.0652 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_3,0.4574 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_constant_5,0.2178 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3682 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.4952 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.4617 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.4175 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.4462 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.3433 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_1,0.3976 (unreliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_3,0.2080 (reliable)
MM_deepfd022_change_weights_initialisation_mutated0_MP_he_normal_5,0.3381 (unreliable)
