,FM_cleanml015_faulty
MM_cleanml015_add_noise_mutated0_MP_100,0.23357664233576642
MM_cleanml015_add_noise_mutated0_MP_50.0,0.3321878579610539
MM_cleanml015_add_noise_mutated0_MP_75.0,0.2348452734209411
MM_cleanml015_add_noise_mutated0_MP_87.5,0.21760916249105225
MM_cleanml015_add_noise_mutated0_MP_93.75,0.18674071502950365
MM_cleanml015_add_noise_mutated0_MP_96.88,0.18680939226519336
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_1,0.1965552178318136
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_2,0.2905982905982906
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_l2_1,0.19473950429944362
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_l2_2,0.27337662337662344
MM_cleanml015_add_weights_regularisation_mutated0_MP_l2_1,0.3229461756373938
MM_cleanml015_add_weights_regularisation_mutated0_MP_l2_2,0.37790697674418605
MM_cleanml015_change_activation_function_mutated0_MP_elu_1,0.3949919224555735
MM_cleanml015_change_activation_function_mutated0_MP_elu_2,0.2531265632816408
MM_cleanml015_change_activation_function_mutated0_MP_exponential_1,0.2521739130434783
MM_cleanml015_change_activation_function_mutated0_MP_exponential_2,0.30680359435173293
MM_cleanml015_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2724419334588826
MM_cleanml015_change_activation_function_mutated0_MP_hard_sigmoid_2,0.35761107064821557
MM_cleanml015_change_activation_function_mutated0_MP_linear_1,0.19837645865043124
MM_cleanml015_change_activation_function_mutated0_MP_linear_2,0.2392665474060823
MM_cleanml015_change_activation_function_mutated0_MP_relu_1,0.4116161616161616
MM_cleanml015_change_activation_function_mutated0_MP_relu_2,0.21873710276516714
MM_cleanml015_change_activation_function_mutated0_MP_selu_1,0.3246940244780418
MM_cleanml015_change_activation_function_mutated0_MP_selu_2,0.200916730328495
MM_cleanml015_change_activation_function_mutated0_MP_sigmoid_1,0.3308327081770442
MM_cleanml015_change_activation_function_mutated0_MP_sigmoid_2,0.48936170212765956
MM_cleanml015_change_activation_function_mutated0_MP_softmax_1,0.37509667440061867
MM_cleanml015_change_activation_function_mutated0_MP_softmax_2,0.14215485456780008
MM_cleanml015_change_activation_function_mutated0_MP_softplus_1,0.3413715146948003
MM_cleanml015_change_activation_function_mutated0_MP_softplus_2,0.32976040353089536
MM_cleanml015_change_activation_function_mutated0_MP_softsign_1,0.37588152327221436
MM_cleanml015_change_activation_function_mutated0_MP_softsign_2,0.27012987012987016
MM_cleanml015_change_activation_function_mutated0_MP_tanh_1,0.31770833333333326
MM_cleanml015_change_activation_function_mutated0_MP_tanh_2,0.2985543683218102
MM_cleanml015_change_batch_size_mutated0_MP_100_100,0.44506369426751596
MM_cleanml015_change_batch_size_mutated0_MP_400_400,0.4573170731707317
MM_cleanml015_change_batch_size_mutated0_MP_50_50,0.354012137559002
MM_cleanml015_change_batch_size_mutated0_MP_800_800,0.42771084337349397
MM_cleanml015_change_epochs_mutated0_MP_1,0.18354430379746836
MM_cleanml015_change_epochs_mutated0_MP_100,0.37626262626262624
