,FM_deepfd031_faulty
MM_deepfd031_GF_0.01_1,0.2124 (unreliable)
MM_deepfd031_GF_0.1_1,0.7472 (unreliable)
MM_deepfd031_GF_0.2_1,0.7865 (unreliable)
MM_deepfd031_GF_0.6_1,0.6423 (unreliable)
MM_deepfd031_GF_1.0_1,0.5986 (unreliable)
MM_deepfd031_LA_0.01_1,0.1455 (unreliable)
MM_deepfd031_LD_0.01_1,0.0000 (reliable)
MM_deepfd031_LR_0.01_1,0.6953 (unreliable)
MM_deepfd031_NAI_0.01_1,0.1544 (unreliable)
MM_deepfd031_NAI_0.1_1,0.7940 (unreliable)
MM_deepfd031_NAI_0.2_1,0.6984 (unreliable)
MM_deepfd031_NAI_0.6_1,0.5385 (unreliable)
MM_deepfd031_NEB_0.01_1,0.7454 (unreliable)
MM_deepfd031_NEB_0.1_1,0.6857 (unreliable)
MM_deepfd031_NEB_0.2_1,0.8552 (unreliable)
MM_deepfd031_NEB_0.6_1,0.2558 (reliable)
MM_deepfd031_NS_0.01_1,0.3944 (unreliable)
MM_deepfd031_NS_0.1_1,0.6798 (unreliable)
MM_deepfd031_NS_0.2_1,0.8521 (unreliable)
MM_deepfd031_NS_0.6_1,0.8847 (unreliable)
MM_deepfd031_NS_1.0_1,0.6836 (unreliable)
MM_deepfd031_WS_0.01_1,0.0657 (reliable)
MM_deepfd031_WS_0.1_1,0.6496 (unreliable)
MM_deepfd031_WS_0.2_1,0.7559 (unreliable)
MM_deepfd031_WS_0.6_1,0.5643 (unreliable)
