,FM_defect4ml091_faulty
MM_defect4ml091_add_noise_mutated0_MP_100,0.04813416581966022
MM_defect4ml091_add_noise_mutated0_MP_25.0,0.02766595915977458
MM_defect4ml091_add_noise_mutated0_MP_31.25,0.034367019336008754
MM_defect4ml091_add_noise_mutated0_MP_34.38,0.033100917431192665
MM_defect4ml091_add_noise_mutated0_MP_37.5,0.03205457346145383
MM_defect4ml091_add_noise_mutated0_MP_43.75,0.02758321900498231
MM_defect4ml091_add_noise_mutated0_MP_46.88,0.028261824571679608
MM_defect4ml091_add_noise_mutated0_MP_50.0,0.02818546914932457
MM_defect4ml091_add_noise_mutated0_MP_75.0,0.032328369051943334
MM_defect4ml091_add_noise_mutated0_MP_78.12,0.027907645831834856
MM_defect4ml091_add_noise_mutated0_MP_81.25,0.03404655197339887
MM_defect4ml091_add_noise_mutated0_MP_87.5,0.030163082695915715
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_0,0.034179257738007916
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_1,0.03671071953010279
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_2,0.03141437755698422
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_3,0.02967032967032967
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_5,0.03206426825008732
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_6,0.0272068166529636
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_7,0.021103045723265736
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_8,0.025595502293238648
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_1,0.03459625511995319
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_3,0.028488372093023257
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_6,0.0459461369901746
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_7,0.027351067815661295
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l1_l2_8,0.023002330301435763
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_0,0.028024148468361036
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_1,0.028221314519123655
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_2,0.02262375867990742
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_3,0.03013126491646778
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_5,0.0363498674744415
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_6,0.029016697588126156
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_7,0.03093939167476273
MM_defect4ml091_add_weights_regularisation_mutated0_MP_l2_8,0.033607834409080786
MM_defect4ml091_change_activation_function_mutated0_MP_elu_1,0.029171871555588213
MM_defect4ml091_change_activation_function_mutated0_MP_elu_2,0.026906810558553304
MM_defect4ml091_change_activation_function_mutated0_MP_elu_3,0.03044719314938154
MM_defect4ml091_change_activation_function_mutated0_MP_elu_6,0.02887370509147013
MM_defect4ml091_change_activation_function_mutated0_MP_elu_7,0.02771110626227362
MM_defect4ml091_change_activation_function_mutated0_MP_elu_8,0.22330971122550264
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_1,0.04687047232686179
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_2,0.04157837047862624
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_3,0.03568816732485008
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_6,0.02790285672104524
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_7,0.029396596183599796
MM_defect4ml091_change_activation_function_mutated0_MP_exponential_8,0.028801758886038847
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_1,0.036124334920190425
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_2,0.030665395055388452
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_3,0.03158824828804948
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_6,0.02505097582289543
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_7,0.029699303806843432
MM_defect4ml091_change_activation_function_mutated0_MP_hard_sigmoid_8,0.06761258482418261
MM_defect4ml091_change_activation_function_mutated0_MP_linear_1,0.029537702300602365
