,FM_cleanml003_faulty
MM_cleanml003_original0_GF_0.01_1,0.2395487723954878
MM_cleanml003_original0_LA_0.01_1,0.22200000000000003
MM_cleanml003_original0_NAI_0.01_1,0.2607610729881472
MM_cleanml003_original0_NEB_0.01_1,0.21685173089484
MM_cleanml003_original0_WS_0.01_1,0.24255858138062067
MM_cleanml003_original1_GF_0.01_1,0.2165016501650165
MM_cleanml003_original1_LA_0.01_1,0.18720217835262085
MM_cleanml003_original1_NAI_0.01_1,0.2432748538011696
MM_cleanml003_original1_NEB_0.01_1,0.25613802256138024
MM_cleanml003_original1_NS_0.01_1,0.23570969813744383
MM_cleanml003_original1_WS_0.01_1,0.24808673469387763
MM_cleanml003_original2_GF_0.01_1,0.22080408423739634
MM_cleanml003_original2_LA_0.01_1,0.26416861826697896
MM_cleanml003_original2_NAI_0.01_1,0.2732524552281918
MM_cleanml003_original2_NEB_0.01_1,0.26095238095238094
MM_cleanml003_original2_NS_0.01_1,0.24189675870348137
MM_cleanml003_original2_WS_0.01_1,0.24859110832811526
MM_cleanml003_original3_GF_0.01_1,0.25678496868476
MM_cleanml003_original3_LA_0.01_1,0.2198483804272915
MM_cleanml003_original3_NAI_0.01_1,0.2919254658385093
MM_cleanml003_original3_NEB_0.01_1,0.2613031914893617
MM_cleanml003_original3_NS_0.01_1,0.26065162907268175
MM_cleanml003_original3_WS_0.01_1,0.26081170991350633
MM_cleanml003_original4_GF_0.01_1,0.24646464646464647
MM_cleanml003_original4_LA_0.01_1,0.26374156219864997
MM_cleanml003_original4_NAI_0.01_1,0.2702702702702703
MM_cleanml003_original4_NEB_0.01_1,0.25311475409836065
MM_cleanml003_original4_NS_0.01_1,0.25250000000000006
MM_cleanml003_original4_WS_0.01_1,0.2527950310559006
