,FM_defect4ml041_faulty
MM_defect4ml041_original0_GF_0.01_1,0.1964 (reliable)
MM_defect4ml041_original0_LA_0.01_1,0.4583 (reliable)
MM_defect4ml041_original0_LD_0.01_1,0.1762 (reliable)
MM_defect4ml041_original0_LR_0.01_1,0.1762 (reliable)
MM_defect4ml041_original0_NAI_0.01_1,0.2242 (reliable)
MM_defect4ml041_original0_NEB_0.01_1,0.2031 (reliable)
MM_defect4ml041_original0_NS_0.01_1,0.2244 (reliable)
MM_defect4ml041_original0_WS_0.01_1,0.1952 (reliable)
MM_defect4ml041_original1_GF_0.01_1,0.1594 (reliable)
MM_defect4ml041_original1_LA_0.01_1,0.3227 (unreliable)
MM_defect4ml041_original1_LD_0.01_1,0.1434 (reliable)
MM_defect4ml041_original1_LR_0.01_1,0.1434 (reliable)
MM_defect4ml041_original1_NAI_0.01_1,0.1791 (reliable)
MM_defect4ml041_original1_NEB_0.01_1,0.1816 (reliable)
MM_defect4ml041_original1_NS_0.01_1,0.2732 (reliable)
MM_defect4ml041_original1_WS_0.01_1,0.1554 (reliable)
MM_defect4ml041_original2_GF_0.01_1,0.2241 (reliable)
MM_defect4ml041_original2_LA_0.01_1,0.4123 (reliable)
MM_defect4ml041_original2_LD_0.01_1,0.2023 (reliable)
MM_defect4ml041_original2_LR_0.01_1,0.2023 (reliable)
MM_defect4ml041_original2_NAI_0.01_1,0.2555 (reliable)
MM_defect4ml041_original2_NEB_0.01_1,0.2417 (reliable)
MM_defect4ml041_original2_NS_0.01_1,0.2440 (reliable)
MM_defect4ml041_original2_WS_0.01_1,0.2585 (reliable)
MM_defect4ml041_original3_GF_0.01_1,0.2208 (reliable)
MM_defect4ml041_original3_LA_0.01_1,0.3984 (reliable)
MM_defect4ml041_original3_LD_0.01_1,0.2075 (reliable)
MM_defect4ml041_original3_LR_0.01_1,0.2075 (reliable)
MM_defect4ml041_original3_NAI_0.01_1,0.2749 (reliable)
MM_defect4ml041_original3_NEB_0.01_1,0.2509 (reliable)
MM_defect4ml041_original3_NS_0.01_1,0.2435 (reliable)
MM_defect4ml041_original3_WS_0.01_1,0.2484 (reliable)
MM_defect4ml041_original4_GF_0.01_1,0.2810 (reliable)
MM_defect4ml041_original4_LA_0.01_1,0.3698 (reliable)
MM_defect4ml041_original4_LD_0.01_1,0.2614 (reliable)
MM_defect4ml041_original4_LR_0.01_1,0.2614 (reliable)
MM_defect4ml041_original4_NAI_0.01_1,0.3114 (reliable)
MM_defect4ml041_original4_NEB_0.01_1,0.2814 (reliable)
MM_defect4ml041_original4_NS_0.01_1,0.2942 (reliable)
MM_defect4ml041_original4_WS_0.01_1,0.2633 (reliable)
