,FM_cleanml006_faulty
MM_cleanml006_original0_GF_0.01_1,0.3191 (reliable)
MM_cleanml006_original0_LA_0.01_1,0.2413 (reliable)
MM_cleanml006_original0_NAI_0.01_1,0.3153 (reliable)
MM_cleanml006_original0_NEB_0.01_1,0.2716 (reliable)
MM_cleanml006_original0_NS_0.01_1,0.3453 (reliable)
MM_cleanml006_original0_WS_0.01_1,0.3489 (reliable)
MM_cleanml006_original1_GF_0.01_1,0.3073 (reliable)
MM_cleanml006_original1_LA_0.01_1,0.2662 (reliable)
MM_cleanml006_original1_NAI_0.01_1,0.3133 (reliable)
MM_cleanml006_original1_NEB_0.01_1,0.3246 (reliable)
MM_cleanml006_original1_NS_0.01_1,0.3201 (reliable)
MM_cleanml006_original1_WS_0.01_1,0.3272 (reliable)
MM_cleanml006_original2_GF_0.01_1,0.3204 (unreliable)
MM_cleanml006_original2_LA_0.01_1,0.2596 (reliable)
MM_cleanml006_original2_NAI_0.01_1,0.3146 (reliable)
MM_cleanml006_original2_NEB_0.01_1,0.3185 (reliable)
MM_cleanml006_original2_NS_0.01_1,0.3508 (reliable)
MM_cleanml006_original2_WS_0.01_1,0.3414 (reliable)
MM_cleanml006_original3_GF_0.01_1,0.3231 (reliable)
MM_cleanml006_original3_LA_0.01_1,0.1675 (unreliable)
MM_cleanml006_original3_NAI_0.01_1,0.3255 (reliable)
MM_cleanml006_original3_NEB_0.01_1,0.2805 (reliable)
MM_cleanml006_original3_NS_0.01_1,0.3313 (reliable)
MM_cleanml006_original3_WS_0.01_1,0.3025 (reliable)
MM_cleanml006_original4_GF_0.01_1,0.2864 (reliable)
MM_cleanml006_original4_LA_0.01_1,0.2773 (reliable)
MM_cleanml006_original4_NAI_0.01_1,0.3040 (reliable)
MM_cleanml006_original4_NEB_0.01_1,0.3293 (reliable)
MM_cleanml006_original4_NS_0.01_1,0.3027 (reliable)
MM_cleanml006_original4_WS_0.01_1,0.2934 (reliable)
