,FM_cleanml003_faulty
MM_cleanml003_change_epochs_mutated0_MP_150,0.3540 (reliable)
MM_cleanml003_change_epochs_mutated0_MP_175,0.3492 (reliable)
MM_cleanml003_change_epochs_mutated0_MP_188,0.3696 (reliable)
MM_cleanml003_change_epochs_mutated0_MP_191,0.3716 (reliable)
MM_cleanml003_change_epochs_mutated0_MP_192,0.3623 (reliable)
MM_cleanml003_change_epochs_mutated0_MP_194,0.3639 (reliable)
MM_cleanml003_change_label_mutated0_MP_100,0.0811 (reliable)
MM_cleanml003_change_label_mutated0_MP_12.5,0.2783 (reliable)
MM_cleanml003_change_label_mutated0_MP_25.0,0.2138 (reliable)
MM_cleanml003_change_label_mutated0_MP_3.12,0.3489 (reliable)
MM_cleanml003_change_label_mutated0_MP_50.0,0.1339 (reliable)
MM_cleanml003_change_label_mutated0_MP_6.25,0.3271 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.0001,0.3073 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.00055,0.3394 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.00078,0.3822 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.00089,0.3501 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.0009,0.3410 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.00091,0.3340 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.00092,0.3432 (reliable)
MM_cleanml003_change_learning_rate_mutated0_MP_False_0.00094,0.3595 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_binary_crossentropy,0.3692 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_categorical_crossentropy,0.0811 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_categorical_hinge,0.2736 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_hinge,0.2766 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_huber_loss,0.3476 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1271 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_logcosh,0.3543 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_mean_absolute_error,0.2735 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0811 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_mean_squared_error,0.3548 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.3425 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_poisson,0.3458 (reliable)
MM_cleanml003_change_loss_function_mutated0_MP_squared_hinge,0.2365 (reliable)
MM_cleanml003_change_optimisation_function_mutated0_MP_adadelta,0.2396 (reliable)
MM_cleanml003_change_optimisation_function_mutated0_MP_adagrad,0.2733 (reliable)
MM_cleanml003_change_optimisation_function_mutated0_MP_adamax,0.3573 (reliable)
MM_cleanml003_change_optimisation_function_mutated0_MP_nadam,0.3522 (reliable)
MM_cleanml003_change_optimisation_function_mutated0_MP_rmsprop,0.3470 (reliable)
MM_cleanml003_change_optimisation_function_mutated0_MP_sgd,0.3015 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_constant_1,0.1271 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_constant_2,0.3326 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3610 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.3508 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.3523 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.3213 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_he_normal_1,0.3591 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_he_normal_2,0.3733 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_he_uniform_1,0.3649 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_he_uniform_2,0.3764 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_identity_1,0.3203 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_identity_2,0.3392 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.3659 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.3675 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.3424 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.3494 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_ones_1,0.2570 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_ones_2,0.2961 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_orthogonal_1,0.3517 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_orthogonal_2,0.3345 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_random_normal_1,0.3496 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_random_normal_2,0.3556 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3296 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_random_uniform_2,0.3506 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3711 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.3409 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.3604 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.3552 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_zeros_1,0.1271 (reliable)
MM_cleanml003_change_weights_initialisation_mutated0_MP_zeros_2,0.3343 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_12.38,0.3586 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_18.57,0.3630 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_21.66,0.3549 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_24.75,0.3619 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_37.12,0.3681 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_43.31,0.3522 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_46.41,0.3741 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_49.5,0.3566 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_74.25,0.3063 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_86.62,0.3025 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_92.81,0.3041 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_95.91,0.2843 (reliable)
MM_cleanml003_delete_training_data_mutated0_MP_99,0.2261 (reliable)
MM_cleanml003_disable_batching_mutated0_MP,0.2960 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_100,0.1145 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_12.5,0.3367 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_15.62,0.3063 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_18.75,0.3116 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_25.0,0.2891 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_3.12,0.3461 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_50.0,0.2370 (reliable)
MM_cleanml003_make_output_classes_overlap_mutated0_MP_6.25,0.3628 (reliable)
MM_cleanml003_remove_activation_function_mutated0_MP_1,0.2412 (reliable)
MM_cleanml003_remove_activation_function_mutated0_MP_2,0.3002 (reliable)
MM_cleanml003_remove_bias_mutated0_MP_1,0.3589 (reliable)
MM_cleanml003_remove_bias_mutated0_MP_2,0.3698 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_100,0.1271 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_12.5,0.3693 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_18.75,0.3666 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_21.88,0.3633 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_25.0,0.3794 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_37.5,0.3575 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_43.75,0.3490 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_46.88,0.3472 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_50.0,0.3444 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_56.25,0.3240 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_59.38,0.3155 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_62.5,0.2986 (reliable)
MM_cleanml003_unbalance_train_data_mutated0_MP_75.0,0.2590 (reliable)
