,FM_deeplocalize040_faulty
MM_deeplocalize040_original0_GF_0.01_1,0.3246 (reliable)
MM_deeplocalize040_original0_LD_0.01_1,0.3118 (reliable)
MM_deeplocalize040_original0_LR_0.01_1,0.3137 (reliable)
MM_deeplocalize040_original0_NAI_0.01_1,0.3340 (reliable)
MM_deeplocalize040_original0_NEB_0.01_1,0.3167 (reliable)
MM_deeplocalize040_original0_NS_0.01_1,0.3209 (reliable)
MM_deeplocalize040_original0_WS_0.01_1,0.3285 (reliable)
MM_deeplocalize040_original1_GF_0.01_1,0.2691 (reliable)
MM_deeplocalize040_original1_LA_0.01_1,0.3412 (reliable)
MM_deeplocalize040_original1_LD_0.01_1,0.2601 (reliable)
MM_deeplocalize040_original1_LR_0.01_1,0.2662 (reliable)
MM_deeplocalize040_original1_NAI_0.01_1,0.2708 (reliable)
MM_deeplocalize040_original1_NEB_0.01_1,0.2772 (reliable)
MM_deeplocalize040_original1_NS_0.01_1,0.2678 (reliable)
MM_deeplocalize040_original1_WS_0.01_1,0.2772 (reliable)
MM_deeplocalize040_original2_GF_0.01_1,0.2186 (reliable)
MM_deeplocalize040_original2_LD_0.01_1,0.2122 (reliable)
MM_deeplocalize040_original2_LR_0.01_1,0.2199 (reliable)
MM_deeplocalize040_original2_NAI_0.01_1,0.2376 (reliable)
MM_deeplocalize040_original2_NEB_0.01_1,0.2150 (reliable)
MM_deeplocalize040_original2_NS_0.01_1,0.2323 (reliable)
MM_deeplocalize040_original2_WS_0.01_1,0.2226 (reliable)
MM_deeplocalize040_original3_GF_0.01_1,0.2133 (reliable)
MM_deeplocalize040_original3_LA_0.01_1,0.3339 (reliable)
MM_deeplocalize040_original3_LD_0.01_1,0.1991 (reliable)
MM_deeplocalize040_original3_LR_0.01_1,0.2046 (reliable)
MM_deeplocalize040_original3_NAI_0.01_1,0.2185 (reliable)
MM_deeplocalize040_original3_NEB_0.01_1,0.2018 (reliable)
MM_deeplocalize040_original3_NS_0.01_1,0.2187 (reliable)
MM_deeplocalize040_original3_WS_0.01_1,0.2085 (reliable)
MM_deeplocalize040_original4_GF_0.01_1,0.1902 (reliable)
MM_deeplocalize040_original4_LA_0.01_1,0.2639 (reliable)
MM_deeplocalize040_original4_LD_0.01_1,0.1802 (reliable)
MM_deeplocalize040_original4_LR_0.01_1,0.1828 (reliable)
MM_deeplocalize040_original4_NAI_0.01_1,0.2091 (reliable)
MM_deeplocalize040_original4_NEB_0.01_1,0.2130 (reliable)
MM_deeplocalize040_original4_NS_0.01_1,0.2012 (reliable)
MM_deeplocalize040_original4_WS_0.01_1,0.1954 (reliable)
