,FM_defect4ml044_faulty
MM_defect4ml044_add_noise_mutated0_MP_100,0.12977099236641218
MM_defect4ml044_add_noise_mutated0_MP_12.5,0.2695035460992908
MM_defect4ml044_add_noise_mutated0_MP_18.75,0.2914285714285715
MM_defect4ml044_add_noise_mutated0_MP_21.88,0.25806451612903225
MM_defect4ml044_add_noise_mutated0_MP_25.0,0.23287671232876708
MM_defect4ml044_add_noise_mutated0_MP_50.0,0.3006993006993007
MM_defect4ml044_add_noise_mutated0_MP_53.12,0.30113636363636365
MM_defect4ml044_add_noise_mutated0_MP_56.25,0.281437125748503
MM_defect4ml044_add_noise_mutated0_MP_62.5,0.2802197802197802
MM_defect4ml044_add_noise_mutated0_MP_75.0,0.2102564102564103
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_1,0.3
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_10,0.14117647058823532
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_12,0.24025974025974026
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_2,0.27419354838709675
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_3,0.33333333333333337
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_4,0.287292817679558
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_5,0.23481781376518218
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_6,0.22000000000000003
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_7,0.2610619469026549
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_1,0.29333333333333333
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_10,0.15950920245398773
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_12,0.27485380116959063
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_2,0.30322580645161296
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_3,0.27840909090909094
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_4,0.2511848341232228
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_5,0.24663677130044845
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_6,0.2837209302325581
MM_defect4ml044_add_weights_regularisation_mutated0_MP_l1_l2_7,0.23628691983122357
